id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,NightPopulation,DayPopulation,geometry,OccupancyClass,DesignLevel,HeightClass
5898,37.652239,-122.04242099999999,1111.5,2,1983,656716.9210000001,437811.281,W,W1,RES1,4,2,POINT (-122.04242099999999 37.652239),RES1,High-Code,
5899,37.65225199999999,-122.03640300000002,1928.0,1,1983,504998.61400000006,336665.743,W,W1,RES1,4,2,POINT (-122.03640300000002 37.65225199999999),RES1,High-Code,
5900,37.652261,-122.035874,2650.0,1,1983,607531.527,405021.018,W,W1,RES1,2,1,POINT (-122.035874 37.652261),RES1,High-Code,
5901,37.65235799999999,-122.042899,2702.0,1,1983,614568.25,409712.167,W,W1,RES1,2,1,POINT (-122.042899 37.65235799999999),RES1,High-Code,
5902,37.652578000000005,-122.04329400000002,2516.0,1,1983,588531.942,392354.628,W,W1,RES1,4,3,POINT (-122.04329400000002 37.652578000000005),RES1,High-Code,
5903,37.652694000000004,-122.04349,1747.5,2,1983,876519.052,584346.035,W,W1,RES1,2,1,POINT (-122.04349 37.652694000000004),RES1,High-Code,
5904,37.65266299999999,-122.033322,1580.0,2,1983,672331.155,448220.77,M,RM1,RES1,4,2,POINT (-122.033322 37.65266299999999),RES1,High-Code,Low-Rise
5905,37.65273899999999,-122.03759600000001,1325.0,2,1983,606507.885,404338.59,M,RM1,RES1,2,1,POINT (-122.03759600000001 37.65273899999999),RES1,High-Code,Low-Rise
5906,37.65280400000001,-122.03897099999999,2694.0,1,1983,613497.915,408998.61,M,RM1,RES1,4,2,POINT (-122.03897099999999 37.65280400000001),RES1,High-Code,Low-Rise
5907,37.652881,-122.038045,1928.0,1,1983,669915.576,446610.384,W,W1,RES1,2,1,POINT (-122.038045 37.652881),RES1,High-Code,
5908,37.65290199999999,-122.043887,1139.5,2,1983,558588.336,372392.224,M,RM1,RES1,4,2,POINT (-122.043887 37.65290199999999),RES1,High-Code,Low-Rise
5909,37.65288799999999,-122.037763,2650.0,1,1983,607531.527,405021.018,W,W1,RES1,2,1,POINT (-122.037763 37.65288799999999),RES1,High-Code,
5910,37.65295499999999,-122.03941,1928.0,1,1983,504998.61400000006,336665.743,M,RM1,RES1,4,2,POINT (-122.03941 37.65295499999999),RES1,High-Code,Low-Rise
5911,37.653094999999986,-122.04436100000001,2212.0,1,1983,547224.828,364816.552,M,RM1,RES1,2,1,POINT (-122.04436100000001 37.653094999999986),RES1,High-Code,Low-Rise
5912,37.653173999999986,-122.040933,1683.0,1,1983,461603.56299999997,307735.709,M,RM1,RES1,4,3,POINT (-122.040933 37.653173999999986),RES1,High-Code,Low-Rise
5913,37.653124,-122.033665,1928.0,1,1983,504998.61400000006,336665.743,W,W1,RES1,2,1,POINT (-122.033665 37.653124),RES1,High-Code,
5914,37.653243,-122.042294,2171.0,1,1983,541551.684,361034.456,W,W1,RES1,2,1,POINT (-122.042294 37.653243),RES1,High-Code,
5915,37.653253,-122.038288,1138.5,2,1983,558309.2250000001,372206.15,M,RM1,RES1,2,1,POINT (-122.038288 37.653253),RES1,High-Code,Low-Rise
5916,37.653308999999986,-122.04258000000002,1123.5,2,1983,554078.068,369385.379,W,W1,RES1,2,1,POINT (-122.04258000000002 37.653308999999986),RES1,High-Code,
5917,37.653324999999995,-122.038582,2993.0,1,1983,654939.504,436626.336,M,RM1,RES1,2,1,POINT (-122.038582 37.653324999999995),RES1,High-Code,Low-Rise
5918,37.653462,-122.04220700000002,2127.0,1,1983,535275.6240000001,356850.416,M,RM1,RES1,4,2,POINT (-122.04220700000002 37.653462),RES1,High-Code,Low-Rise
5919,37.653447000000014,-122.041254,2195.0,1,1983,544893.037,363262.025,W,W1,RES1,4,2,POINT (-122.041254 37.653447000000014),RES1,High-Code,
5920,37.653499,-122.041017,1044.0,2,1983,580459.803,386973.202,M,RM1,RES1,4,2,POINT (-122.041017 37.653499),RES1,High-Code,Low-Rise
5921,37.65356899999999,-122.03835200000002,1325.0,2,1983,606507.885,404338.59,W,W1,RES1,4,2,POINT (-122.03835200000002 37.65356899999999),RES1,High-Code,
5922,37.653752000000004,-122.039006,1977.0,1,1983,512594.30799999996,341729.539,M,RM1,RES1,4,2,POINT (-122.039006 37.653752000000004),RES1,High-Code,Low-Rise
5923,37.654117,-122.04314400000001,1683.0,1,1983,461603.56299999997,307735.709,W,W1,RES1,4,2,POINT (-122.04314400000001 37.654117),RES1,High-Code,
5924,37.654361,-122.04278099999999,1123.5,2,1983,554078.068,369385.379,M,RM1,RES1,4,2,POINT (-122.04278099999999 37.654361),RES1,High-Code,Low-Rise
5925,37.654409,-122.043034,2171.0,1,1983,541551.684,361034.456,W,W1,RES1,2,1,POINT (-122.043034 37.654409),RES1,High-Code,
5926,37.65449699999999,-122.044256,1179.5,2,1983,569448.675,379632.45,W,W1,RES1,2,1,POINT (-122.044256 37.65449699999999),RES1,High-Code,
5927,37.653833000000006,-122.041958,2038.0,1,1983,521986.452,347990.968,W,W1,RES1,2,1,POINT (-122.041958 37.653833000000006),RES1,High-Code,
5928,37.653928,-122.040883,1735.0,1,1983,542255.421,361503.614,M,RM1,RES1,4,3,POINT (-122.040883 37.653928),RES1,High-Code,Low-Rise
5929,37.65402999999999,-122.04040300000001,2171.0,1,1983,541551.684,361034.456,M,RM1,RES1,4,3,POINT (-122.04040300000001 37.65402999999999),RES1,High-Code,Low-Rise
5930,37.654084999999995,-122.040168,1123.5,2,1983,554078.068,369385.379,M,RM1,RES1,4,3,POINT (-122.040168 37.654084999999995),RES1,High-Code,Low-Rise
5931,37.654118,-122.04153599999998,1123.5,2,1983,554078.068,369385.379,M,RM1,RES1,2,1,POINT (-122.04153599999998 37.654118),RES1,High-Code,Low-Rise
5932,37.65418900000001,-122.041011,2171.0,1,1983,541551.684,361034.456,M,RM1,RES1,2,1,POINT (-122.041011 37.65418900000001),RES1,High-Code,Low-Rise
5933,37.654362,-122.040576,2247.0,1,1983,551934.1799999999,367956.12,M,RM1,RES1,4,3,POINT (-122.040576 37.654362),RES1,High-Code,Low-Rise
5934,37.65446599999999,-122.03997399999999,2038.0,1,1983,521986.452,347990.968,W,W1,RES1,2,1,POINT (-122.03997399999999 37.65446599999999),RES1,High-Code,
5935,37.657141,-122.04401,1121.0,1,1988,441507.06899999996,294338.046,W,W1,RES1,2,1,POINT (-122.04401 37.657141),RES1,High-Code,
5936,37.657213,-122.04216000000001,1651.0,1,1988,422112.831,281408.554,M,RM1,RES1,2,1,POINT (-122.04216000000001 37.657213),RES1,High-Code,Low-Rise
5937,37.65733000000001,-122.043254,1005.6666666666666,3,1988,665027.713,443351.809,M,RM1,RES1,4,3,POINT (-122.043254 37.65733000000001),RES1,High-Code,Low-Rise
5938,37.657428,-122.043479,1176.0,2,1988,638006.4990000001,425337.666,M,RM1,RES1,4,2,POINT (-122.043479 37.657428),RES1,High-Code,Low-Rise
5939,37.657450000000004,-122.04244500000001,1730.0,1,1988,505475.191,336983.461,W,W1,RES1,4,3,POINT (-122.04244500000001 37.657450000000004),RES1,High-Code,
5940,37.657619,-122.04296700000002,1436.0,2,1988,660046.338,440030.892,M,RM1,RES1,4,3,POINT (-122.04296700000002 37.657619),RES1,High-Code,Low-Rise
5941,37.657643,-122.04342900000002,2254.0,1,1988,515491.91099999996,343661.274,W,W1,RES1,4,3,POINT (-122.04342900000002 37.657643),RES1,High-Code,
5942,37.658036,-122.04292800000002,1555.5,2,1988,694868.866,463245.911,W,W1,RES1,2,1,POINT (-122.04292800000002 37.658036),RES1,High-Code,
5943,37.65817499999999,-122.043116,910.0,2,1988,464280.74700000003,309520.498,M,RM1,RES1,2,1,POINT (-122.043116 37.65817499999999),RES1,High-Code,Low-Rise
5944,37.65831599999999,-122.04338800000001,1694.0,1,1988,429730.195,286486.797,M,RM1,RES1,4,3,POINT (-122.04338800000001 37.65831599999999),RES1,High-Code,Low-Rise
5945,37.65553200000001,-122.042546,2247.0,1,1983,551934.1799999999,367956.12,W,W1,RES1,5,3,POINT (-122.042546 37.65553200000001),RES1,High-Code,
5946,37.65556800000001,-122.04204599999998,2247.0,1,1983,551934.1799999999,367956.12,W,W1,RES1,3,1,POINT (-122.04204599999998 37.65556800000001),RES1,High-Code,
5947,37.655595999999996,-122.041804,2171.0,1,1983,541551.684,361034.456,M,RM1,RES1,3,1,POINT (-122.041804 37.655595999999996),RES1,High-Code,Low-Rise
5948,37.65291800000001,-122.036167,1325.0,2,1983,729344.925,486229.95,W,W1,RES1,3,1,POINT (-122.036167 37.65291800000001),RES1,High-Code,
5949,37.652667,-122.03628600000002,1928.0,1,1983,504998.61400000006,336665.743,M,RM1,RES1,4,2,POINT (-122.03628600000002 37.652667),RES1,High-Code,Low-Rise
5950,37.652795000000005,-122.036831,2980.0,1,1983,653142.31,435428.207,W,W1,RES1,4,2,POINT (-122.036831 37.652795000000005),RES1,High-Code,
5951,37.652913999999996,-122.03705299999999,1887.0,1,1983,498443.48099999997,332295.654,M,RM1,RES1,2,1,POINT (-122.03705299999999 37.652913999999996),RES1,High-Code,Low-Rise
5952,37.65310399999999,-122.035769,1325.0,2,1983,606507.885,404338.59,M,RM1,RES1,3,1,POINT (-122.035769 37.65310399999999),RES1,High-Code,Low-Rise
5953,37.65316799999999,-122.03616300000002,2650.0,1,1983,607531.527,405021.018,M,RM1,RES1,2,1,POINT (-122.03616300000002 37.65316799999999),RES1,High-Code,Low-Rise
5954,37.65323699999999,-122.03709700000002,1325.0,2,1983,606507.885,404338.59,M,RM1,RES1,2,1,POINT (-122.03709700000002 37.65323699999999),RES1,High-Code,Low-Rise
5955,37.656164999999994,-122.039684,1008.0,1,1983,350807.01,233871.34,W,W1,RES1,3,3,POINT (-122.039684 37.656164999999994),RES1,High-Code,
5956,37.656383000000005,-122.04333900000002,1761.5,2,1983,881636.0260000001,587757.351,W,W1,RES1,2,1,POINT (-122.04333900000002 37.656383000000005),RES1,High-Code,
5957,37.65664199999999,-122.044249,1404.0,2,1983,624164.944,416109.963,M,RM1,RES1,2,1,POINT (-122.044249 37.65664199999999),RES1,High-Code,Low-Rise
5958,37.65670899999999,-122.04378399999999,1680.0,2,1983,702943.072,468628.715,M,RM1,RES1,2,1,POINT (-122.04378399999999 37.65670899999999),RES1,High-Code,Low-Rise
5959,37.65675,-122.043495,1353.0,2,1983,612885.769,408590.513,W,W1,RES1,2,1,POINT (-122.043495 37.65675),RES1,High-Code,
5960,37.654526,-122.041399,2171.0,1,1983,541551.684,361034.456,M,RM1,RES1,2,1,POINT (-122.041399 37.654526),RES1,High-Code,Low-Rise
5961,37.65465400000001,-122.04233099999999,2247.0,1,1983,551934.1799999999,367956.12,M,RM1,RES1,3,2,POINT (-122.04233099999999 37.65465400000001),RES1,High-Code,Low-Rise
5962,37.654839,-122.04307500000002,2171.0,1,1983,627333.498,418222.332,W,W1,RES1,4,3,POINT (-122.04307500000002 37.654839),RES1,High-Code,
5963,37.654894999999996,-122.04065599999998,1683.0,1,1983,461603.56299999997,307735.709,M,RM1,RES1,2,1,POINT (-122.04065599999998 37.654894999999996),RES1,High-Code,Low-Rise
5964,37.654999999999994,-122.04089300000001,1044.0,2,1983,530259.967,353506.645,W,W1,RES1,2,1,POINT (-122.04089300000001 37.654999999999994),RES1,High-Code,
5965,37.655082,-122.043113,2127.0,1,1983,535275.6240000001,356850.416,W,W1,RES1,2,1,POINT (-122.043113 37.655082),RES1,High-Code,
5966,37.654745,-122.038341,2294.0,1,1983,558064.6329999999,372043.089,W,W1,RES1,2,1,POINT (-122.038341 37.654745),RES1,High-Code,
5967,37.65495700000001,-122.03818400000002,2650.0,1,1983,607531.527,405021.018,M,RM1,RES1,4,2,POINT (-122.03818400000002 37.65495700000001),RES1,High-Code,Low-Rise
5968,37.65501499999999,-122.03788799999998,2288.0,1,1983,557294.3759999999,371529.584,M,RM1,RES1,2,1,POINT (-122.03788799999998 37.65501499999999),RES1,High-Code,Low-Rise
5969,37.65514099999999,-122.037338,1928.0,1,1983,504998.61400000006,336665.743,M,RM1,RES1,2,1,POINT (-122.037338 37.65514099999999),RES1,High-Code,Low-Rise
5970,37.653364,-122.034871,1147.0,2,1983,560669.844,373779.896,M,RM1,RES1,4,2,POINT (-122.034871 37.653364),RES1,High-Code,Low-Rise
5971,37.653429999999986,-122.035363,1325.0,2,1983,606507.885,404338.59,W,W1,RES1,2,1,POINT (-122.035363 37.653429999999986),RES1,High-Code,
5972,37.653664,-122.03517300000001,1928.0,1,1983,504998.61400000006,336665.743,W,W1,RES1,3,1,POINT (-122.03517300000001 37.653664),RES1,High-Code,
5973,37.654968999999994,-122.036078,1325.0,2,1983,606507.885,404338.59,M,RM1,RES1,4,3,POINT (-122.036078 37.654968999999994),RES1,High-Code,Low-Rise
5974,37.654519,-122.03676399999999,1928.0,1,1983,504998.61400000006,336665.743,W,W1,RES1,4,4,POINT (-122.03676399999999 37.654519),RES1,High-Code,
5975,37.659673,-122.03797399999999,1000.0,1,1971,297886.878,148943.439,C,C2,GOV1,0,1,POINT (-122.03797399999999 37.659673),GOV1,Moderate-Code,Low-Rise
5976,37.60956,-122.02575100000001,1241.0,1,1958,360738.13,240492.087,M,RM1,RES1,3,2,POINT (-122.02575100000001 37.60956),RES1,Moderate-Code,Low-Rise
5977,37.61003199999999,-122.02655600000001,927.0,1,1958,310471.03500000003,206980.69,M,RM1,RES1,5,4,POINT (-122.02655600000001 37.61003199999999),RES1,Moderate-Code,Low-Rise
5978,37.60998500000001,-122.026365,1439.0,1,1958,389211.015,259474.01,W,W1,RES1,4,3,POINT (-122.026365 37.60998500000001),RES1,Moderate-Code,
5979,37.61549899999999,-122.027023,1228.0,1,1955,249964.4448,166642.963,W,W1,RES1,2,0,POINT (-122.027023 37.61549899999999),RES1,Moderate-Code,
5980,37.615529,-122.027209,1228.0,1,1955,249964.4448,166642.963,W,W1,RES1,3,1,POINT (-122.027209 37.615529),RES1,Moderate-Code,
5981,37.615903,-122.02798500000002,1111.0,2,1955,378053.053,252035.369,W,W1,RES1,2,1,POINT (-122.02798500000002 37.615903),RES1,Moderate-Code,
5982,37.61613700000001,-122.02843500000002,1228.0,1,1955,249964.4448,166642.963,M,RM1,RES1,2,1,POINT (-122.02843500000002 37.61613700000001),RES1,Moderate-Code,Low-Rise
5983,37.616915999999996,-122.02881400000001,1219.0,2,1955,546403.72,364269.147,M,RM1,RES1,2,0,POINT (-122.02881400000001 37.616915999999996),RES1,Moderate-Code,Low-Rise
5984,37.61726,-122.030151,1228.0,1,1955,318005.473,212003.649,M,RM1,RES1,2,0,POINT (-122.030151 37.61726),RES1,Moderate-Code,Low-Rise
5985,37.61812999999999,-122.02980400000001,1756.0,1,1955,313812.264,209208.176,W,W1,RES1,3,1,POINT (-122.02980400000001 37.61812999999999),RES1,Moderate-Code,
5986,37.61838099999999,-122.030446,1111.0,2,1955,518061.259,345374.173,W,W1,RES1,3,1,POINT (-122.030446 37.61838099999999),RES1,Moderate-Code,
5987,37.618553000000006,-122.030322,1618.0,1,1955,294325.48949999997,196216.993,M,RM1,RES1,3,1,POINT (-122.030322 37.618553000000006),RES1,Moderate-Code,Low-Rise
5988,37.611828,-122.030746,1191.0,1,1958,352893.223,235262.149,W,W1,RES1,3,2,POINT (-122.030746 37.611828),RES1,Moderate-Code,
5989,37.612068,-122.028551,1455.0,1,1958,391740.06700000004,261160.045,W,W1,RES1,3,2,POINT (-122.028551 37.612068),RES1,Moderate-Code,
5990,37.6121,-122.02916200000001,1031.0,1,1958,327150.288,218100.192,W,W1,RES1,5,3,POINT (-122.02916200000001 37.6121),RES1,Moderate-Code,
5991,37.609208,-122.02639600000002,1191.0,1,1958,352893.223,235262.149,M,RM1,RES1,5,3,POINT (-122.02639600000002 37.609208),RES1,Moderate-Code,Low-Rise
5992,37.60933599999999,-122.02947199999998,1242.0,2,1958,552299.434,368199.623,M,RM1,RES1,5,3,POINT (-122.02947199999998 37.60933599999999),RES1,Moderate-Code,Low-Rise
5993,37.609525,-122.02981900000002,1586.0,1,1958,410958.964,273972.643,W,W1,RES1,5,3,POINT (-122.02981900000002 37.609525),RES1,Moderate-Code,
5994,37.60965099999999,-122.02809300000001,1213.0,1,1958,356272.48600000003,237514.991,W,W1,RES1,5,3,POINT (-122.02809300000001 37.60965099999999),RES1,Moderate-Code,
5995,37.609793,-122.027717,820.0,1,1958,289889.23360000004,193259.489,M,RM1,RES1,5,3,POINT (-122.027717 37.609793),RES1,Moderate-Code,Low-Rise
5996,37.609801,-122.028095,1476.0,1,1958,394999.42,263332.947,M,RM1,RES1,3,2,POINT (-122.028095 37.609801),RES1,Moderate-Code,Low-Rise
5997,37.60993799999999,-122.02981900000002,1031.0,1,1958,327150.288,218100.192,W,W1,RES1,3,1,POINT (-122.02981900000002 37.60993799999999),RES1,Moderate-Code,
5998,37.61008100000001,-122.02982500000002,1499.0,1,1958,398491.005,265660.67,W,W1,RES1,5,3,POINT (-122.02982500000002 37.61008100000001),RES1,Moderate-Code,
5999,37.61070900000001,-122.02886799999999,1219.0,1,1958,357243.68700000003,238162.458,W,W1,RES1,3,2,POINT (-122.02886799999999 37.61070900000001),RES1,Moderate-Code,
6000,37.609936,-122.028573,820.0,1,1958,289889.23360000004,193259.489,M,RM1,RES1,5,3,POINT (-122.028573 37.609936),RES1,Moderate-Code,Low-Rise
6001,37.61041499999999,-122.02989700000002,1191.0,1,1958,352893.223,235262.149,M,RM1,RES1,3,2,POINT (-122.02989700000002 37.61041499999999),RES1,Moderate-Code,Low-Rise
6002,37.610698,-122.029035,1173.0,1,1958,350332.836,233555.224,W,W1,RES1,5,3,POINT (-122.029035 37.610698),RES1,Moderate-Code,
6003,37.61392699999999,-122.030755,1449.0,1,1956,483732.169,322488.113,W,W1,RES1,4,2,POINT (-122.030755 37.61392699999999),RES1,Moderate-Code,
6004,37.613926,-122.031358,1461.0,1,1956,423593.635,282395.757,W,W1,RES1,4,2,POINT (-122.031358 37.613926),RES1,Moderate-Code,
6005,37.61452,-122.031186,1703.0,1,1956,465510.246,310340.164,M,RM1,RES1,3,1,POINT (-122.031186 37.61452),RES1,Moderate-Code,Low-Rise
6006,37.61469499999999,-122.03133600000001,1233.0,1,1956,389332.971,259555.314,M,RM1,RES1,4,2,POINT (-122.03133600000001 37.61469499999999),RES1,Moderate-Code,Low-Rise
6007,37.612488,-122.028476,1191.0,1,1958,352893.223,235262.149,M,RM1,RES1,3,1,POINT (-122.028476 37.612488),RES1,Moderate-Code,Low-Rise
6008,37.612981,-122.02842100000001,927.0,1,1958,310471.03500000003,206980.69,W,W1,RES1,4,3,POINT (-122.02842100000001 37.612981),RES1,Moderate-Code,
6009,37.613096999999996,-122.028545,927.0,1,1958,310471.03500000003,206980.69,M,RM1,RES1,4,3,POINT (-122.028545 37.613096999999996),RES1,Moderate-Code,Low-Rise
6010,37.613152,-122.02922599999998,927.0,1,1958,310471.03500000003,206980.69,M,RM1,RES1,3,2,POINT (-122.02922599999998 37.613152),RES1,Moderate-Code,Low-Rise
6011,37.613197,-122.03119799999999,927.0,1,1958,310471.03500000003,206980.69,W,W1,RES1,2,1,POINT (-122.03119799999999 37.613197),RES1,Moderate-Code,
6012,37.613232,-122.02961899999998,1031.0,1,1958,327150.288,218100.192,W,W1,RES1,4,3,POINT (-122.02961899999998 37.613232),RES1,Moderate-Code,
6013,37.61355699999999,-122.02963900000002,1354.0,1,1958,377036.905,251357.937,W,W1,RES1,4,3,POINT (-122.02963900000002 37.61355699999999),RES1,Moderate-Code,
6014,37.613913999999994,-122.03220600000002,1233.0,1,1956,389332.971,259555.314,W,W1,RES1,3,1,POINT (-122.03220600000002 37.613913999999994),RES1,Moderate-Code,
6015,37.61391099999999,-122.03199300000001,1233.0,1,1956,389332.971,259555.314,M,RM1,RES1,3,1,POINT (-122.03199300000001 37.61391099999999),RES1,Moderate-Code,Low-Rise
6016,37.614409,-122.03233900000001,1387.0,2,1956,620272.06,413514.707,W,W1,RES1,4,2,POINT (-122.03233900000001 37.614409),RES1,Moderate-Code,
6017,37.61501299999999,-122.032183,1623.0,1,1956,449661.022,299774.015,W,W1,RES1,4,2,POINT (-122.032183 37.61501299999999),RES1,Moderate-Code,
6018,37.61502099999999,-122.031686,1737.0,1,1956,472066.498,314710.999,M,RM1,RES1,4,2,POINT (-122.031686 37.61502099999999),RES1,Moderate-Code,Low-Rise
6019,37.61731300000001,-122.032064,1847.0,1,1955,455443.78799999994,303629.192,M,RM1,RES1,4,2,POINT (-122.032064 37.61731300000001),RES1,Moderate-Code,Low-Rise
6020,37.617422,-122.031274,1406.0,1,1955,268991.3614,179327.574,W,W1,RES1,2,1,POINT (-122.031274 37.617422),RES1,Moderate-Code,
6021,37.61755199999999,-122.03107800000001,1175.0,1,1955,271419.642,180946.428,M,RM1,RES1,2,1,POINT (-122.03107800000001 37.61755199999999),RES1,Moderate-Code,Low-Rise
6022,37.617783,-122.03257300000001,1175.0,1,1955,243733.023,162488.682,W,W1,RES1,3,1,POINT (-122.03257300000001 37.617783),RES1,Moderate-Code,
6023,37.617882,-122.032686,1175.0,1,1955,243733.023,162488.682,W,W1,RES1,3,1,POINT (-122.032686 37.617882),RES1,Moderate-Code,
6024,37.617977,-122.031013,1175.0,1,1955,243733.023,162488.682,M,RM1,RES1,3,1,POINT (-122.031013 37.617977),RES1,Moderate-Code,Low-Rise
6025,37.61681899999999,-122.03266900000001,1289.0,1,1956,398092.936,265395.291,W,W1,RES1,4,2,POINT (-122.03266900000001 37.61681899999999),RES1,Moderate-Code,
6026,37.614628,-122.03019,4166.75,1,1956,1656638.572,828319.286,S,S4,GOV1,0,0,POINT (-122.03019 37.614628),GOV1,Moderate-Code,Low-Rise
6027,37.614896,-122.030509,1233.0,1,1956,504917.38800000004,336611.592,W,W1,RES1,3,1,POINT (-122.030509 37.614896),RES1,Moderate-Code,
6028,37.615231,-122.03089,1233.0,1,1956,389332.971,259555.314,M,RM1,RES1,4,2,POINT (-122.03089 37.615231),RES1,Moderate-Code,Low-Rise
6029,37.617129999999996,-122.033063,1289.0,1,1956,398092.936,265395.291,W,W1,RES1,3,1,POINT (-122.033063 37.617129999999996),RES1,Moderate-Code,
6030,37.61758499999999,-122.033605,1354.0,1,1956,407288.56299999997,271525.709,W,W1,RES1,3,0,POINT (-122.033605 37.61758499999999),RES1,Moderate-Code,
6031,37.61204899999999,-122.03290800000002,1031.0,1,1955,225332.4976,150221.665,M,RM1,RES1,3,1,POINT (-122.03290800000002 37.61204899999999),RES1,Moderate-Code,Low-Rise
6032,37.61111400000001,-122.034043,927.0,1,1955,212141.8384,141427.892,W,W1,RES1,5,3,POINT (-122.034043 37.61111400000001),RES1,Moderate-Code,
6033,37.61116299999999,-122.03461100000001,749.902785,1,1955,326001.002,163000.501,M,URM,COM1,0,1,POINT (-122.03461100000001 37.61116299999999),COM1,Low-Code,Low-Rise
6034,37.611157,-122.033865,1031.0,1,1955,285373.3728,190248.915,W,W1,RES1,3,1,POINT (-122.033865 37.611157),RES1,Moderate-Code,
6035,37.61147199999999,-122.03216700000002,927.0,1,1955,267615.83420000004,178410.556,M,RM1,RES1,4,3,POINT (-122.03216700000002 37.61147199999999),RES1,Moderate-Code,Low-Rise
6036,37.61177200000001,-122.03501100000001,1347.0,1,1955,263042.148,175361.432,M,RM1,RES1,3,1,POINT (-122.03501100000001 37.61177200000001),RES1,Moderate-Code,Low-Rise
6037,37.61177,-122.032898,1191.0,1,1955,245579.74980000002,163719.833,M,RM1,RES1,3,1,POINT (-122.032898 37.61177),RES1,Moderate-Code,Low-Rise
6038,37.61191500000001,-122.03291500000002,1031.0,1,1955,225332.4976,150221.665,W,W1,RES1,5,3,POINT (-122.03291500000002 37.61191500000001),RES1,Moderate-Code,
6039,37.612609,-122.033268,1031.0,1,1955,225332.4976,150221.665,M,RM1,RES1,4,3,POINT (-122.033268 37.612609),RES1,Moderate-Code,Low-Rise
6040,37.612880000000004,-122.03290000000001,1091.0,1,1955,295912.3276,197274.885,W,W1,RES1,3,1,POINT (-122.03290000000001 37.612880000000004),RES1,Moderate-Code,
6041,37.61119200000001,-122.03113100000002,2504.5,1,1955,651022.218,434014.812,W,W1,RES3B,12,7,POINT (-122.03113100000002 37.61119200000001),RES3,Moderate-Code,
6042,37.611419999999995,-122.035561,1031.0,1,1955,327150.288,218100.192,M,RM1,RES1,3,1,POINT (-122.035561 37.611419999999995),RES1,Moderate-Code,Low-Rise
6043,37.611429,-122.033446,951.0,1,1955,215165.5771,143443.718,M,RM1,RES1,3,1,POINT (-122.033446 37.611429),RES1,Moderate-Code,Low-Rise
6044,37.61145599999999,-122.03181399999998,927.0,1,1955,212141.8384,141427.892,M,RM1,RES1,4,3,POINT (-122.03181399999998 37.61145599999999),RES1,Moderate-Code,Low-Rise
6045,37.615556000000005,-122.032388,1233.0,1,1956,389332.971,259555.314,M,RM1,RES1,2,1,POINT (-122.032388 37.615556000000005),RES1,Moderate-Code,Low-Rise
6046,37.615929,-122.032404,1276.0,1,1956,396128.47,264085.647,W,W1,RES1,2,0,POINT (-122.032404 37.615929),RES1,Moderate-Code,
6047,37.616099999999996,-122.033012,1233.0,1,1956,389332.971,259555.314,W,W1,RES1,4,2,POINT (-122.033012 37.616099999999996),RES1,Moderate-Code,
6048,37.616324999999996,-122.033262,1233.0,1,1956,389332.971,259555.314,W,W1,RES1,3,2,POINT (-122.033262 37.616324999999996),RES1,Moderate-Code,
6049,37.616446,-122.033399,1233.0,1,1956,389332.971,259555.314,W,W1,RES1,2,1,POINT (-122.033399 37.616446),RES1,Moderate-Code,
6050,37.608953,-122.03335100000001,1248.0,1,1955,252300.04830000002,168200.032,W,W1,RES1,5,3,POINT (-122.03335100000001 37.608953),RES1,Moderate-Code,
6051,37.60912499999999,-122.032932,1031.0,1,1955,225332.4976,150221.665,M,RM1,RES1,5,3,POINT (-122.032932 37.60912499999999),RES1,Moderate-Code,Low-Rise
6052,37.609252,-122.03411699999998,1191.0,1,1955,245579.74980000002,163719.833,W,W1,RES1,5,3,POINT (-122.03411699999998 37.609252),RES1,Moderate-Code,
6053,37.609274000000006,-122.032929,1643.0,1,1955,297921.17699999997,198614.118,M,RM1,RES1,3,2,POINT (-122.032929 37.609274000000006),RES1,Moderate-Code,Low-Rise
6054,37.609959999999994,-122.032919,1031.0,1,1955,225332.4976,150221.665,W,W1,RES1,5,3,POINT (-122.032919 37.609959999999994),RES1,Moderate-Code,
6055,37.61011200000001,-122.035092,927.0,1,1955,267615.83420000004,178410.556,W,W1,RES1,5,3,POINT (-122.035092 37.61011200000001),RES1,Moderate-Code,
6056,37.61019499999999,-122.03521200000002,1031.0,1,1955,225332.4976,150221.665,W,W1,RES1,4,3,POINT (-122.03521200000002 37.61019499999999),RES1,Moderate-Code,
6057,37.610297,-122.035345,1221.0,1,1955,249133.84230000002,166089.228,W,W1,RES1,3,2,POINT (-122.035345 37.610297),RES1,Moderate-Code,
6058,37.61094099999998,-122.03602800000002,820.0,1,1955,289889.23360000004,193259.489,W,W1,RES1,5,3,POINT (-122.03602800000002 37.61094099999998),RES1,Moderate-Code,
6059,37.611117,-122.03629600000001,1221.0,1,1955,249133.84230000002,166089.228,M,RM1,RES1,3,1,POINT (-122.03629600000001 37.611117),RES1,Moderate-Code,Low-Rise
6060,37.611849,-122.03709500000001,1324.0,1,1955,260668.0473,173778.698,M,RM1,RES1,4,3,POINT (-122.03709500000001 37.611849),RES1,Moderate-Code,Low-Rise
6061,37.612477999999996,-122.037819,1620.0,1,1955,294614.2099,196409.473,W,W1,RES1,5,3,POINT (-122.037819 37.612477999999996),RES1,Moderate-Code,
