loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
114,1,1,2,2,2,3,1,1,1,2,2,1,2,2,1,0,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,0,1,2,2,1,2,1,2,1
115,1,1,1,1,1,0,1,1,2,0,0,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,0,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2
116,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,0,2,1,0,0,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,0,1,2,2,1,2,1,1,2,1,1,1
117,1,1,2,0,1,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,0,1,2,2,1,2,1,0,2,2,1,2,0,1,2,1,1,1,1,1,1
118,1,1,0,0,2,0,1,1,2,0,0,2,0,2,1,1,1,2,1,1,0,1,0,1,0,1,0,0,1,2,1,2,1,2,1,2,0,0,0,1,2,0,0,1,0,1,1,0,1,2
119,2,2,2,2,3,2,2,1,1,1,3,2,2,2,2,4,2,2,3,2,2,2,1,3,1,3,2,1,2,2,2,3,3,2,2,2,3,2,2,2,2,2,3,2,1,2,2,2,4,2
120,1,2,1,2,2,1,1,2,1,0,2,2,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,1,1,0,1,1,2,0,2,1,1,1,1,1,0,1,1,1,1,1,2,1
121,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,0,1,1,1,3,2,2,1,1,2,2,2,2,2,2
122,1,1,1,1,1,0,0,1,1,1,1,2,1,0,1,1,0,2,1,1,0,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,0,2,2,1
123,2,0,0,2,1,2,2,2,2,3,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,0,2,2,2,1,1,1,4,1,2,1,1,1,2
124,1,2,2,1,0,1,1,1,1,2,3,2,2,1,1,1,1,2,2,2,2,1,2,1,1,0,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
125,1,1,2,1,2,3,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,0,0,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1
126,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,0,0,2,2,1,1,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1
127,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,3,1,3,1,2,2,2,1,1,2,0,2,2,1,2,2,1,2,1,1,2,1,4,2,1,2,1,2,1,2,3,2,2
128,0,0,0,1,1,0,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,0,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,0,1
129,0,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,0,1,1,1,1,1,0,1,1,1,2,1,0,2,1,1,1,2,2,2,1,1,2,1,1,1,0,2,2,1,1
