id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
20445,37.625266,-122.098497,988.0,1,1975,410161.126,273440.751,W,W1,RES1,RES1,3,1,POINT (-122.098497 37.625265999999996),High-Code,,1,0.05188000000000001
20446,37.62666099999999,-122.09812200000002,1862.43816,1,1975,809647.22,404823.61,C,PC1,COM1,COM1,1,6,POINT (-122.09812200000002 37.62666099999999),High-Code,,2,0.19448000000000001
20447,37.627522,-122.099366,1440.0,1,1975,389370.24,259580.16,M,RM1,RES1,RES1,4,2,POINT (-122.099366 37.627522),High-Code,Low-Rise,1,0.16202000000000003
20448,37.62678900000001,-122.098923,1474.0,1,1975,394691.941,263127.961,W,W1,RES1,RES1,4,2,POINT (-122.098923 37.62678900000001),High-Code,,1,0.08867999999999998
20449,37.62024100000001,-122.097379,2271.5,1,1976,147917.39039999995,98611.5936,W,W1,RES3A,RES3,4,2,POINT (-122.097379 37.62024100000001),High-Code,,1,0.08786
20450,37.620265,-122.09757,2310.5,1,1976,150457.0234,100304.682,W,W1,RES3A,RES3,3,1,POINT (-122.09756999999999 37.620265),High-Code,,1,0.06160000000000001
20451,37.62038900000002,-122.09790099999998,1883.18,1,1976,126319.3579,84212.9053,H,MH,RES2,RES2,3,2,POINT (-122.09790099999998 37.62038900000002),High-Code,,3,0.47129999999999994
20452,37.620541,-122.09753600000002,1890.49,1,1976,126577.9668,84385.3112,H,MH,RES2,RES2,1,0,POINT (-122.09753600000002 37.620541),High-Code,,3,0.49300000000000005
20453,37.620613000000006,-122.097166,2396.25,1,1976,782520.946,521680.631,S,S3,RES3A,RES3,2,1,POINT (-122.097166 37.620613000000006),High-Code,,2,0.24284
20454,37.620753,-122.09714900000002,2134.0,1,1976,702844.7559999999,468563.171,W,W1,RES3A,RES3,2,1,POINT (-122.09714900000002 37.620753),High-Code,,1,0.07677999999999999
20455,37.62083599999998,-122.09776700000002,2267.0,1,1976,147624.35580000002,98416.2372,W,W1,RES3A,RES3,2,1,POINT (-122.09776700000002 37.62083599999998),High-Code,,1,0.09331999999999999
20456,37.62089,-122.097139,2106.5,1,1976,137172.7858,91448.5239,W,W1,RES3A,RES3,2,1,POINT (-122.097139 37.62089),High-Code,,1,0.09838
20457,37.62094299999999,-122.098112,2317.75,1,1976,758824.9839999999,505883.323,W,W1,RES3A,RES3,1,0,POINT (-122.098112 37.62094299999999),High-Code,,1,0.07332
20458,37.62108800000001,-122.09809599999998,2338.0,1,1976,764950.209,509966.806,W,W1,RES3A,RES3,2,1,POINT (-122.09809599999998 37.62108800000001),High-Code,,1,0.07278000000000001
20459,37.621176,-122.09711900000002,1697.25,1,1976,119139.165,79426.11,C,C2,RES3A,RES3,3,2,POINT (-122.09711900000002 37.621176),High-Code,Low-Rise,1,0.09663999999999998
20460,37.619732,-122.097217,1024.64166,1,1976,441019.414,220509.707,W,W2,COM3,COM3,0,6,POINT (-122.097217 37.619732),High-Code,,1,0.08559999999999998
20461,37.619732,-122.097217,11271.0583,1,1976,4095731.58,1638292.63,C,C2,IND1,IND1,2,40,POINT (-122.097217 37.619732),High-Code,Low-Rise,2,0.10189999999999999
20462,37.62142600000001,-122.098657,2014.62,1,1976,131189.6689,87459.7793,W,W1,RES3A,RES3,4,2,POINT (-122.09865699999999 37.62142600000001),High-Code,,1,0.05918
20463,37.621569,-122.098643,1868.75,1,1976,125803.6014,83869.0676,W,W1,RES3A,RES3,3,1,POINT (-122.098643 37.621569),High-Code,,1,0.08026
20464,37.62382099999999,-122.09853,2157.2,1,1976,140474.3098,93649.5399,H,MH,RES2,RES2,3,2,POINT (-122.09853 37.62382099999999),High-Code,,3,0.4629000000000001
