id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,StructureType,BuildingType,OccupancyClass_Actual,NumberOfUnits,NightPopulation,DayPopulation,CensusBlock,CensusTract,FootprintID,geometry,OccupancyClass,DesignLevel,HeightClass
3803,37.641251569538014,-122.09858461864266,1533.0,1.0,1958.0,403502.757,269001.838,W1,W,RES1,1.0,4.0,2.0,60014370002004,6001437000,4182,POINT (-122.09858461864266 37.641251569538014),RES1,Moderate-Code,
3804,37.644172774956566,-122.08492184312516,1041.0,1.0,2017.0,280558.371,187038.914,W1,W,RES1,1.0,5.0,3.0,60014374002007,6001437400,4183,POINT (-122.08492184312516 37.644172774956566),RES1,High-Code,
3805,37.654028264684406,-122.04362010063018,2655.0,1.0,1983.0,705543.22,470362.147,W1,W,RES1,1.0,2.0,1.0,60014351022025,6001435102,4184,POINT (-122.04362010063018 37.654028264684406),RES1,High-Code,
3806,37.63044448371835,-122.03342138441536,1550.0,2.0,1981.0,464617.584,309745.056,W1,W,RES1,1.0,2.0,1.0,60014351041025,6001435104,4185,POINT (-122.03342138441536 37.63044448371835),RES1,High-Code,
3807,37.62482843487349,-122.04663246256253,1354.0,2.0,1992.0,613108.621,408739.081,W1,W,RES1,1.0,5.0,2.0,60014381001004,6001438100,4186,POINT (-122.04663246256253 37.62482843487349),RES1,High-Code,
3808,37.6647796402656,-122.07388949033016,2162.5,1.0,1948.0,586035.03,390690.02,W1,W,RES3A,2.0,6.0,2.0,60014364015000,6001436401,4187,POINT (-122.07388949033016 37.6647796402656),RES3,Moderate-Code,
3809,37.635963687191186,-122.06855125266055,856.5,2.0,1974.0,345697.314,230464.876,W1,W,RES1,1.0,3.0,1.0,60014377012002,6001437701,4189,POINT (-122.06855125266055 37.635963687191186),RES1,Moderate-Code,
3810,37.61917517681335,-122.08693785454908,1770.0,1.0,1967.0,2689089.276,1287518.77,RM1,M,COM4,0.0,2.0,12.0,60014384002005,6001438400,4190,POINT (-122.08693785454908 37.61917517681335),COM4,Moderate-Code,Low-Rise
3811,37.66412741171123,-122.06045340549358,1110.0,2.0,1988.0,567349.522,378233.015,W1,W,RES1,1.0,2.0,1.0,60014351021016,6001435102,4191,POINT (-122.06045340549358 37.66412741171123),RES1,High-Code,
3812,37.62201734687175,-122.04621089479514,1379.5,2.0,1992.0,746566.093,497710.729,W1,W,RES1,1.0,5.0,3.0,60014381001013,6001438100,4192,POINT (-122.04621089479514 37.62201734687175),RES1,High-Code,
3813,37.65009772847648,-122.03312614471204,1138.0,2.0,1980.0,558169.531,372113.021,W1,W,RES1,1.0,2.0,1.0,60014351031046,6001435103,4193,POINT (-122.03312614471204 37.65009772847648),RES1,High-Code,
3814,37.675048123746116,-122.08785710033965,2477.5,1.0,1953.0,1095314.5389999999,730209.693,RM1,M,RES4,0.0,0.0,0.0,60014354002012,6001435400,4194,POINT (-122.08785710033965 37.675048123746116),RES4,Moderate-Code,Low-Rise
3815,37.654016534170346,-122.02504563617225,1066.5,2.0,1980.0,537238.7320000001,358159.155,W1,W,RES1,1.0,4.0,2.0,60014351031039,6001435103,4195,POINT (-122.02504563617225 37.654016534170346),RES1,High-Code,
3816,37.67681184139332,-122.09087438749356,2524.62,1.0,1959.0,664954.375,443302.917,W1,W,RES3B,4.0,7.0,3.0,60014355003015,6001435500,4196,POINT (-122.09087438749356 37.67681184139332),RES3,Moderate-Code,
3817,37.66746650906204,-122.07909991617512,281.05555555555554,9.0,1968.0,15799054.491999999,10291523.476,PC1,C,RES6M,0.0,147.0,150.0,60014364014010,6001436401,4197,POINT (-122.07909991617512 37.66746650906204),RES6,Moderate-Code,
3818,37.64545013140456,-122.10368496127828,1780.0,1.0,1959.0,317111.157,211407.438,W1,W,RES1,1.0,5.0,3.0,60014370003017,6001437000,4198,POINT (-122.10368496127828 37.64545013140456),RES1,Moderate-Code,
3819,37.63670639000152,-122.10206960256934,1222.5,2.0,1959.0,547311.439,364874.293,W1,W,RES1,1.0,1.0,1.0,60014372003004,6001437200,4199,POINT (-122.10206960256934 37.63670639000152),RES1,Moderate-Code,
3820,37.63944354287578,-122.11369733459438,1038.0,1.0,1984.0,328417.201,218944.801,W1,W,RES1,1.0,3.0,1.0,60014372004010,6001437200,4200,POINT (-122.11369733459438 37.63944354287578),RES1,High-Code,
3821,37.663675903458966,-122.11226757937062,1200.0,1.0,1957.0,354141.504,236094.336,W1,W,RES1,1.0,2.0,0.0,60014369004004,6001436900,4201,POINT (-122.11226757937062 37.663675903458966),RES1,Moderate-Code,
3822,37.625610877858904,-122.09142040836511,1119.0,1.0,1956.0,236957.9806,157971.987,W1,W,RES1,1.0,4.0,2.0,60014383002005,6001438300,4202,POINT (-122.09142040836511 37.625610877858904),RES1,Moderate-Code,
3823,37.62951572063281,-122.09399708048909,1330.0,1.0,1956.0,373806.246,249204.164,W1,W,RES1,1.0,4.0,2.0,60014383003011,6001438300,4203,POINT (-122.09399708048909 37.62951572063281),RES1,Moderate-Code,
3824,37.660666591229585,-122.1054277120839,2299.27272,1.0,1957.0,942709.145,628472.764,W1,W,RES3BM,4.0,18.0,8.0,60014369002000,6001436900,4204,POINT (-122.1054277120839 37.660666591229585),RES3,Moderate-Code,
3825,37.65112205139523,-122.09672444475726,1560.0,1.0,1955.0,407355.436,271570.291,W1,W,RES1,1.0,5.0,2.0,60014368002010,6001436800,4206,POINT (-122.09672444475726 37.65112205139523),RES1,Moderate-Code,
3826,37.65980123376938,-122.1040992880353,1013.0,1.0,1957.0,222807.1532,148538.102,W1,W,RES1,1.0,4.0,3.0,60014369002002,6001436900,4207,POINT (-122.1040992880353 37.65980123376938),RES1,Moderate-Code,
3827,37.65604612005385,-122.07936661673192,1178.0,1.0,1965.0,244082.2967,162721.531,W1,W,RES1,1.0,2.0,1.0,60014366012016,6001436601,4208,POINT (-122.07936661673192 37.65604612005385),RES1,Moderate-Code,
3828,37.66380773613409,-122.11441001809527,1200.0,1.0,1957.0,246601.152,164400.768,W1,W,RES1,1.0,4.0,2.0,60014369004002,6001436900,4209,POINT (-122.11441001809527 37.66380773613409),RES1,Moderate-Code,
3829,37.663668669593235,-122.11439830082465,1200.0,1.0,1957.0,354141.504,236094.336,W1,W,RES1,1.0,2.0,1.0,60014369004002,6001436900,4210,POINT (-122.11439830082465 37.663668669593235),RES1,Moderate-Code,
3830,37.65635076169074,-122.10399657710056,1614.0,1.0,1957.0,380856.751,253904.501,W1,W,RES1,1.0,3.0,1.0,60014369002003,6001436900,4211,POINT (-122.10399657710056 37.65635076169074),RES1,Moderate-Code,
3831,37.633998272186666,-122.09620555108906,1128.0,1.0,1957.0,343559.532,229039.688,W1,W,RES1,1.0,2.0,1.0,60014373003009,6001437300,4212,POINT (-122.09620555108906 37.633998272186666),RES1,Moderate-Code,
3832,37.66361443766994,-122.11038409502174,1272.0,1.0,1965.0,365484.414,243656.276,W1,W,RES1,1.0,4.0,3.0,60014369001003,6001436900,4213,POINT (-122.11038409502174 37.66361443766994),RES1,Moderate-Code,
3833,37.65163681227987,-122.08381179125735,17000.0,1.0,1979.0,5860247.33,2344098.93,RM1,M,IND2,0.0,0.0,3.0,60014366021009,6001436602,4214,POINT (-122.08381179125735 37.65163681227987),IND2,High-Code,Low-Rise
3834,37.65138688993635,-122.08426609185855,17000.0,1.0,1979.0,5860247.33,2344098.93,PC1,C,IND2,0.0,0.0,2.0,60014366021009,6001436602,4215,POINT (-122.08426609185855 37.65138688993635),IND2,High-Code,
3835,37.64995353888991,-122.11352540430873,1579.67911591,1.0,1979.0,175154.8203721008,116769.8802480672,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4216,POINT (-122.11352540430873 37.64995353888991),RES2,High-Code,
3836,37.64838268367065,-122.10191562177857,1215.0,1.0,1959.0,248416.47460000002,165610.983,W1,W,RES1,1.0,4.0,2.0,60014370003019,6001437000,4217,POINT (-122.10191562177857 37.64838268367065),RES1,Moderate-Code,
3837,37.63076151024528,-122.08727764678079,1119.0,1.0,1955.0,236957.9806,157971.987,W1,W,RES1,1.0,3.0,0.0,60014383001006,6001438300,4218,POINT (-122.08727764678079 37.63076151024528),RES1,Moderate-Code,
3838,37.630011099332485,-122.09153670811386,1119.0,1.0,1956.0,342141.043,228094.029,W1,W,RES1,1.0,5.0,2.0,60014383003006,6001438300,4219,POINT (-122.09153670811386 37.630011099332485),RES1,Moderate-Code,
3839,37.64582319518751,-122.09555704984479,1492.0,1.0,1960.0,279496.8798,186331.253,W1,W,RES1,1.0,1.0,1.0,60014370001003,6001437000,4220,POINT (-122.09555704984479 37.64582319518751),RES1,Moderate-Code,
3840,37.648926974998204,-122.0366494731829,1030.0,2.0,1983.0,525822.8759999999,350548.584,W1,W,RES1,1.0,4.0,2.0,60014351022025,6001435102,4221,POINT (-122.0366494731829 37.648926974998204),RES1,High-Code,
3841,37.64804461034353,-122.09345965311492,1153.0,1.0,1955.0,347388.147,231592.098,W1,W,RES1,1.0,5.0,3.0,60014368002016,6001436800,4222,POINT (-122.09345965311492 37.64804461034353),RES1,Moderate-Code,
3842,37.66465052421608,-122.058673746663,1066.0,1.0,1988.0,333356.148,222237.432,W1,W,RES1,1.0,3.0,2.0,60014351021016,6001435102,4223,POINT (-122.058673746663 37.66465052421608),RES1,High-Code,
3843,37.62824913177971,-122.08317153222286,1119.0,1.0,1955.0,300602.076,200401.384,W1,W,RES1,1.0,5.0,2.0,60014383001004,6001438300,4224,POINT (-122.08317153222286 37.62824913177971),RES1,Moderate-Code,
3844,37.646297407322216,-122.11077983964276,1227.0,1.0,1961.0,503484.135,335656.09,W1,W,RES1,1.0,3.0,1.0,60014372002003,6001437200,4225,POINT (-122.11077983964276 37.646297407322216),RES1,Moderate-Code,
3845,37.634838101075445,-122.11039765322215,1677.0,1.0,1984.0,494109.489,329406.326,W1,W,RES1,1.0,2.0,1.0,60014372004014,6001437200,4226,POINT (-122.11039765322215 37.634838101075445),RES1,High-Code,
3846,37.63469397847675,-122.11036156251512,1151.0,1.0,1984.0,347087.899,231391.933,W1,W,RES1,1.0,1.0,0.0,60014372004014,6001437200,4227,POINT (-122.11036156251512 37.63469397847675),RES1,High-Code,
3847,37.65127927749718,-122.115763218986,1205.07,1.0,1979.0,116988.1078,77992.0719,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4228,POINT (-122.115763218986 37.65127927749718),RES2,High-Code,
3848,37.65137448477021,-122.11580842748171,1256.26839212,1.0,1979.0,139295.03931826563,92863.35954551041,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4229,POINT (-122.11580842748171 37.65137448477021),RES2,High-Code,
3849,37.6514499259478,-122.11587048220144,1329.85778338,1.0,1979.0,147454.6310211744,98303.0873474496,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4230,POINT (-122.11587048220144 37.6514499259478),RES2,High-Code,
3850,37.651549280242364,-122.11592096931697,1290.64,1.0,1979.0,106851.5454,71234.3636,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4231,POINT (-122.11592096931697 37.651549280242364),RES2,High-Code,
3851,37.65166323550186,-122.11598982355217,1170.56510228,1.0,1979.0,129792.2585408064,86528.1723605376,MH,H,RES2,1.0,1.0,0.0,60014372001007,6001437200,4232,POINT (-122.11598982355217 37.65166323550186),RES2,High-Code,
3852,37.651756756159784,-122.11606000147276,1443.65464433,1.0,1979.0,160072.42696331043,106714.95130887361,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4233,POINT (-122.11606000147276 37.651756756159784),RES2,High-Code,
3853,37.651857087287624,-122.11613796292339,1927.9,1.0,1979.0,127873.3831,85248.9221,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4234,POINT (-122.11613796292339 37.651857087287624),RES2,High-Code,
3854,37.652005323199376,-122.11621865427671,1574.44,1.0,1979.0,127980.82199999999,85320.548,MH,H,RES2,1.0,0.0,0.0,60014372001007,6001437200,4235,POINT (-122.11621865427671 37.652005323199376),RES2,High-Code,
3855,37.651963982848834,-122.115870938954,962.447,1.0,1979.0,311939.38800000004,207959.592,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4236,POINT (-122.115870938954 37.651963982848834),RES2,High-Code,
3856,37.651872295589726,-122.11580486872786,891.605,1.0,1979.0,288978.7369,192652.491,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4237,POINT (-122.11580486872786 37.651872295589726),RES2,High-Code,
3857,37.651956973780564,-122.11566514648065,962.125,1.0,1979.0,311835.025,207890.017,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4238,POINT (-122.11566514648065 37.651956973780564),RES2,High-Code,
3858,37.6518445663667,-122.11556451126681,932.67,1.0,1979.0,302288.344,201525.563,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4239,POINT (-122.11556451126681 37.6518445663667),RES2,High-Code,
3859,37.65177739633445,-122.11574237396461,1072.31,1.0,1979.0,230938.87800000003,153959.252,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4240,POINT (-122.11574237396461 37.65177739633445),RES2,High-Code,
3860,37.63300455567239,-122.12219873735918,21166.0,1.0,2004.0,7260608.3,3630304.15,C2,C,COM4,0.0,4.0,80.0,60014371011077,6001437101,4241,POINT (-122.12219873735918 37.63300455567239),COM4,High-Code,Low-Rise
3861,37.6516850165903,-122.1156853818648,997.492,1.0,1979.0,220668.59259999997,147112.395,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4242,POINT (-122.1156853818648 37.6516850165903),RES2,High-Code,
3862,37.6517471434218,-122.11550390635215,1008.24,1.0,1979.0,222130.9699,148087.313,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4243,POINT (-122.11550390635215 37.6517471434218),RES2,High-Code,
3863,37.6515960915154,-122.11563021541691,1271.29,1.0,1979.0,324964.225,216642.817,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4244,POINT (-122.11563021541691 37.6515960915154),RES2,High-Code,
3864,37.651658057312,-122.11543894827759,892.25,1.0,1979.0,289187.7887,192791.859,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4245,POINT (-122.11543894827759 37.651658057312),RES2,High-Code,
3865,37.651563091484334,-122.11538253414648,804.53,1.0,1979.0,260756.7963,173837.864,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4246,POINT (-122.11538253414648 37.651563091484334),RES2,High-Code,
3866,37.65149887191452,-122.11556470120199,2076.46,1.0,1979.0,496969.539,331313.026,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4247,POINT (-122.11556470120199 37.65149887191452),RES2,High-Code,
3867,37.65140701247148,-122.11551362429796,1604.84541942,1.0,1979.0,177945.2601052896,118630.17340352641,MH,H,RES2,1.0,0.0,0.0,60014372001011,6001437200,4248,POINT (-122.11551362429796 37.65140701247148),RES2,High-Code,
3868,37.65146575122193,-122.11532913649583,911.385,1.0,1979.0,295389.6469,196926.431,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4249,POINT (-122.11532913649583 37.65146575122193),RES2,High-Code,
3869,37.651309298593695,-122.11545804095816,1306.98,1.0,1979.0,258863.85330000002,172575.902,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4250,POINT (-122.11545804095816 37.651309298593695),RES2,High-Code,
3870,37.65122315538325,-122.11538785525234,2209.34,1.0,1979.0,376655.374,251103.583,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4251,POINT (-122.11538785525234 37.65122315538325),RES2,High-Code,
3871,37.65137867207476,-122.11526457705492,960.512,1.0,1979.0,311312.235,207541.49,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4252,POINT (-122.11526457705492 37.65137867207476),RES2,High-Code,
3872,37.651272613617664,-122.11521735222547,1039.95,1.0,1979.0,422608.938,281739.292,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4253,POINT (-122.11521735222547 37.651272613617664),RES2,High-Code,
3873,37.65111250076607,-122.11534097312189,572.975,1.0,1979.0,185707.3384,123804.892,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4254,POINT (-122.11534097312189 37.65111250076607),RES2,High-Code,
3874,37.65118335992897,-122.11515052953513,875.05,1.0,1979.0,283613.08389999997,189075.389,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4255,POINT (-122.11515052953513 37.65118335992897),RES2,High-Code,
3875,37.65109375040541,-122.11510125251095,898.915,1.0,1979.0,291347.9867,194231.991,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4256,POINT (-122.11510125251095 37.65109375040541),RES2,High-Code,
3876,37.65102957553506,-122.11527982374508,841.08,1.0,1979.0,272603.0432,181735.362,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4257,POINT (-122.11527982374508 37.65102957553506),RES2,High-Code,
3877,37.65093205776651,-122.1152281554936,2404.56,1.0,1979.0,397244.226,264829.484,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4258,POINT (-122.1152281554936 37.65093205776651),RES2,High-Code,
3878,37.65099397581023,-122.11504209457784,594.69,1.0,1979.0,192745.40279999998,128496.935,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4259,POINT (-122.11504209457784 37.65099397581023),RES2,High-Code,
3879,37.650893559194365,-122.11499070861605,1053.82,1.0,1979.0,228462.10799999998,152308.072,MH,H,RES2,1.0,3.0,2.0,60014372001011,6001437200,4260,POINT (-122.11499070861605 37.650893559194365),RES2,High-Code,
3880,37.65083613127434,-122.11516925368991,899.13,1.0,1979.0,291417.67059999995,194278.447,MH,H,RES2,1.0,2.0,1.0,60014372001011,6001437200,4261,POINT (-122.11516925368991 37.65083613127434),RES2,High-Code,
3881,37.65074800134338,-122.11511267593683,730.247,1.0,1979.0,236680.8798,157787.253,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4262,POINT (-122.11511267593683 37.65074800134338),RES2,High-Code,
3882,37.65078755045152,-122.11492741584354,1318.38,1.0,1979.0,260076.75770000002,173384.505,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4263,POINT (-122.11492741584354 37.65078755045152),RES2,High-Code,
3883,37.65061298184128,-122.11505235621779,1195.5,1.0,1979.0,457087.402,304724.935,MH,H,RES2,1.0,1.0,1.0,60014372001011,6001437200,4264,POINT (-122.11505235621779 37.65061298184128),RES2,High-Code,
3884,37.65066634175191,-122.11486903551044,1239.36,1.0,1979.0,319859.58400000003,213239.723,MH,H,RES2,1.0,1.0,0.0,60014372001011,6001437200,4265,POINT (-122.11486903551044 37.65066634175191),RES2,High-Code,
3885,37.650458977531045,-122.11473521507932,2999.46,1.0,1979.0,616429.449,410952.966,MH,H,RES2,1.0,1.0,0.0,60014372001012,6001437200,4266,POINT (-122.11473521507932 37.650458977531045),RES2,High-Code,
3886,37.65042445761303,-122.11495185584235,1532.52,1.0,1979.0,367086.50800000003,244724.339,MH,H,RES2,1.0,1.0,0.0,60014372001012,6001437200,4267,POINT (-122.11495185584235 37.65042445761303),RES2,High-Code,
3887,37.65029677195399,-122.11493362112694,2837.78,1.0,1979.0,436814.51800000004,291209.679,MH,H,RES2,1.0,1.0,1.0,60014372001012,6001437200,4268,POINT (-122.11493362112694 37.65029677195399),RES2,High-Code,
3888,37.650169257461485,-122.11492790432241,1891.5,1.0,1979.0,631745.554,421163.703,MH,H,RES2,1.0,2.0,2.0,60014372001012,6001437200,4269,POINT (-122.11492790432241 37.650169257461485),RES2,High-Code,
3889,37.65005599202049,-122.1149105670309,2603.64,1.0,1979.0,566867.922,377911.948,MH,H,RES2,1.0,3.0,2.0,60014372001012,6001437200,4270,POINT (-122.1149105670309 37.65005599202049),RES2,High-Code,
3890,37.6499441884278,-122.11490560809123,1257.75,1.0,1979.0,106093.7491,70729.1661,MH,H,RES2,1.0,3.0,2.0,60014372001012,6001437200,4271,POINT (-122.11490560809123 37.6499441884278),RES2,High-Code,
3891,37.65183884219304,-122.11415000564425,1192.17,1.0,1979.0,245713.23940000002,163808.826,MH,H,RES2,1.0,1.0,1.0,60014372001016,6001437200,4272,POINT (-122.11415000564425 37.65183884219304),RES2,High-Code,
3892,37.64984006391222,-122.11492439436448,913.965,1.0,1979.0,296225.8531,197483.902,MH,H,RES2,1.0,1.0,0.0,60014372001012,6001437200,4273,POINT (-122.11492439436448 37.64984006391222),RES2,High-Code,
3893,37.65034515477996,-122.11464291526333,608.665,1.0,1979.0,197274.8506,131516.567,MH,H,RES2,1.0,1.0,0.0,60014372001012,6001437200,4274,POINT (-122.11464291526333 37.65034515477996),RES2,High-Code,
3894,37.65023063008498,-122.1146016262252,1178.3,1.0,1979.0,116205.8797,77470.5865,MH,H,RES2,1.0,1.0,1.0,60014372001012,6001437200,4275,POINT (-122.1146016262252 37.65023063008498),RES2,High-Code,
3895,37.65014850561974,-122.11453382063272,1025.76,1.0,1979.0,331065.018,220710.012,MH,H,RES2,1.0,1.0,1.0,60014372001012,6001437200,4276,POINT (-122.11453382063272 37.65014850561974),RES2,High-Code,
3896,37.650072347350836,-122.11446775955586,902.57,1.0,1979.0,292532.6116,195021.741,MH,H,RES2,1.0,1.0,1.0,60014372001012,6001437200,4277,POINT (-122.11446775955586 37.650072347350836),RES2,High-Code,
3897,37.64997754808737,-122.1144222498051,1358.0,1.0,1979.0,414479.748,276319.832,MH,H,RES2,1.0,2.0,2.0,60014372001012,6001437200,4278,POINT (-122.1144222498051 37.64997754808737),RES2,High-Code,
3898,37.649883359045546,-122.11434202610202,2913.68,1.0,1979.0,604593.2069999999,403062.138,MH,H,RES2,1.0,1.0,1.0,60014372001012,6001437200,4279,POINT (-122.11434202610202 37.649883359045546),RES2,High-Code,
3899,37.6498370255721,-122.11454063649344,3031.5,1.0,1979.0,457559.595,305039.73,MH,H,RES2,1.0,3.0,2.0,60014372001012,6001437200,4280,POINT (-122.11454063649344 37.6498370255721),RES2,High-Code,
3900,37.649781419392696,-122.1146529364423,1214.96,1.0,1979.0,116510.01070000001,77673.3405,MH,H,RES2,1.0,1.0,0.0,60014372001012,6001437200,4281,POINT (-122.1146529364423 37.649781419392696),RES2,High-Code,
3901,37.64973309760593,-122.11477031147393,1395.87,1.0,1979.0,105037.8745,70025.2497,MH,H,RES2,1.0,4.0,3.0,60014372001012,6001437200,4282,POINT (-122.11477031147393 37.64973309760593),RES2,High-Code,
3902,37.65171262102821,-122.11362854922274,6014.25,1.0,1979.0,1667465.826,833732.913,MH,H,RES2,1.0,0.0,0.0,60014372001010,6001437200,4283,POINT (-122.11362854922274 37.65171262102821),RES2,High-Code,
3903,37.651440610297875,-122.11357345953648,1055.86,1.0,1979.0,339102.213,226068.142,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4284,POINT (-122.11357345953648 37.651440610297875),RES2,High-Code,
3904,37.651492914727534,-122.11338294843218,1461.78,1.0,1979.0,392799.82,261866.547,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4285,POINT (-122.11338294843218 37.651492914727534),RES2,High-Code,
3905,37.65139010302516,-122.11330887150596,1486.94,1.0,1979.0,278897.7484,185931.832,MH,H,RES2,1.0,2.0,2.0,60014372001010,6001437200,4286,POINT (-122.11330887150596 37.65139010302516),RES2,High-Code,
3906,37.65132655709154,-122.11351592305678,944.602,1.0,1979.0,306155.632,204103.755,MH,H,RES2,1.0,1.0,0.0,60014372001010,6001437200,4287,POINT (-122.11351592305678 37.65132655709154),RES2,High-Code,
3907,37.651274898323344,-122.11323466405308,1510.8,1.0,1979.0,281702.1076,187801.405,MH,H,RES2,1.0,1.0,0.0,60014372001010,6001437200,4288,POINT (-122.11323466405308 37.651274898323344),RES2,High-Code,
3908,37.65122661266591,-122.11343039668154,1458.56,1.0,1979.0,392297.401,261531.601,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4289,POINT (-122.11343039668154 37.65122661266591),RES2,High-Code,
3909,37.65110886255502,-122.11337095801885,1549.5,1.0,1979.0,119644.6188,79763.0792,MH,H,RES2,1.0,2.0,1.0,60014372001010,6001437200,4290,POINT (-122.11337095801885 37.65110886255502),RES2,High-Code,
3910,37.650990824807735,-122.11330743507307,1203.24,1.0,1979.0,115675.7782,77117.1855,MH,H,RES2,1.0,3.0,2.0,60014372001010,6001437200,4291,POINT (-122.11330743507307 37.650990824807735),RES2,High-Code,
3911,37.65115788207685,-122.11316931529933,1565.0,1.0,1979.0,120409.27229999998,80272.8482,MH,H,RES2,1.0,2.0,1.0,60014372001010,6001437200,4292,POINT (-122.11316931529933 37.65115788207685),RES2,High-Code,
3912,37.65104095141665,-122.11309989543454,2754.58,1.0,1979.0,583670.169,389113.446,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4293,POINT (-122.11309989543454 37.65104095141665),RES2,High-Code,
3913,37.65087683711628,-122.11322868643757,1407.71,1.0,1979.0,301833.144,201222.096,MH,H,RES2,1.0,2.0,2.0,60014372001010,6001437200,4294,POINT (-122.11322868643757 37.65087683711628),RES2,High-Code,
3914,37.65093375298792,-122.1130218554491,1361.62,1.0,1979.0,415324.435,276882.957,MH,H,RES2,1.0,2.0,1.0,60014372001010,6001437200,4295,POINT (-122.1130218554491 37.65093375298792),RES2,High-Code,
3915,37.65076394937403,-122.113161362734,1416.12,1.0,1979.0,128622.9859,85748.6573,MH,H,RES2,1.0,2.0,2.0,60014372001010,6001437200,4296,POINT (-122.113161362734 37.65076394937403),RES2,High-Code,
3916,37.65080889498442,-122.11296611566137,3005.04,1.0,1979.0,454794.43000000005,303196.287,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4297,POINT (-122.11296611566137 37.65080889498442),RES2,High-Code,
3917,37.65065100879562,-122.11308962356316,1192.28,1.0,1979.0,117235.2417,78156.8278,MH,H,RES2,1.0,1.0,0.0,60014372001010,6001437200,4298,POINT (-122.11308962356316 37.65065100879562),RES2,High-Code,
3918,37.65069265635211,-122.11289487753437,1253.98,1.0,1979.0,107078.7546,71385.8364,MH,H,RES2,1.0,1.0,1.0,60014372001010,6001437200,4299,POINT (-122.11289487753437 37.65069265635211),RES2,High-Code,
3919,37.65058791883141,-122.1128146427771,1812.25,1.0,1979.0,609523.354,406348.903,MH,H,RES2,1.0,4.0,3.0,60014372001010,6001437200,4300,POINT (-122.1128146427771 37.65058791883141),RES2,High-Code,
3920,37.650494516518975,-122.1130077003923,1022.97,1.0,1979.0,330315.19800000003,220210.132,MH,H,RES2,1.0,3.0,2.0,60014372001010,6001437200,4301,POINT (-122.1130077003923 37.650494516518975),RES2,High-Code,
3921,37.65194020240891,-122.11426512175169,1084.24,1.0,1979.0,346592.532,231061.688,MH,H,RES2,1.0,1.0,1.0,60014372001016,6001437200,4302,POINT (-122.11426512175169 37.65194020240891),RES2,High-Code,
3922,37.651936910970306,-122.11444748774464,1001.8433355,1.0,1979.0,111084.38904024,74056.25936016,MH,H,RES2,1.0,2.0,2.0,60014372001016,6001437200,4303,POINT (-122.11444748774464 37.651936910970306),RES2,High-Code,
3923,37.65183612430119,-122.11438113779995,1137.35,1.0,1979.0,345010.65300000005,230007.102,MH,H,RES2,1.0,3.0,2.0,60014372001016,6001437200,4304,POINT (-122.11438113779995 37.65183612430119),RES2,High-Code,
3924,37.651724137750115,-122.1143095363146,2813.92,1.0,1979.0,434179.186,289452.791,MH,H,RES2,1.0,2.0,1.0,60014372001016,6001437200,4305,POINT (-122.1143095363146 37.651724137750115),RES2,High-Code,
3925,37.6517372908295,-122.11409532527082,4331.82,1.0,1979.0,623112.292,415408.195,MH,H,RES2,1.0,1.0,1.0,60014372001016,6001437200,4306,POINT (-122.11409532527082 37.6517372908295),RES2,High-Code,
