id,Latitude,Longitude,PlanArea,NumberOfStories,YearBuilt,ReplacementCost,StructureValue,BuildingType,StructureType,OccupancyClass_Actual,OccupancyClass,NightPopulation,DayPopulation,geometry,DesignLevel,HeightClass,DS,DV
14039,37.6645018394052,-122.08591791216682,1107.0,1.0,1971,342864.33,228576.22,W,W1,RES1,RES1,4,2,POINT Z (-122.08591791216682 37.664501839405204 0),Moderate-Code,,2,0.20978000000000002
14040,37.664484446878035,-122.08690086727474,2656.0,1.0,1971,705074.91,522277.71,W,W1,RES3B,RES3,8,4,POINT Z (-122.08690086727474 37.664484446878035 0),Moderate-Code,,2,0.21756
14041,37.66450924536369,-122.08666847292928,4031.0,1.0,1971,1028649.32,761962.46,W,W1,RES3A,RES3,3,1,POINT Z (-122.08666847292929 37.66450924536369 0),Moderate-Code,,2,0.26252000000000003
14042,37.66468451645784,-122.08604406421648,984.0,1.0,1971,304861.22,203240.81,W,W1,RES1,RES1,2,0,POINT Z (-122.08604406421647 37.66468451645784 0),Moderate-Code,,2,0.21672
14043,37.66473150814596,-122.08630213209024,1054.0,1.0,1971,336961.97,249601.46,W,W1,RES3A,RES3,4,2,POINT Z (-122.08630213209024 37.66473150814596 0),Moderate-Code,,2,0.20344
14044,37.664753396142714,-122.08709514000368,1707.0,1.0,1971,485792.48,359846.28,W,W1,RES3A,RES3,1,0,POINT Z (-122.08709514000367 37.664753396142714 0),Moderate-Code,,2,0.22728
14045,37.66481534118938,-122.08609672343194,970.0,1.0,1971,312923.63,231795.28,W,W1,RES3A,RES3,4,2,POINT Z (-122.08609672343194 37.66481534118938 0),Moderate-Code,,2,0.18824000000000002
14046,37.66480812022357,-122.08726254317686,1770.0,1.0,1971,510119.23,377866.1,W,W1,RES3B,RES3,6,2,POINT Z (-122.08726254317686 37.66480812022357 0),Moderate-Code,,2,0.21285999999999997
14047,37.664948031235554,-122.08720163785154,1707.0,1.0,1971,485792.48,359846.28,W,W1,RES3A,RES3,2,0,POINT Z (-122.08720163785154 37.664948031235554 0),Moderate-Code,,2,0.21105999999999997
14048,37.66495254318109,-122.08639084156574,1731.0,1.0,1971,490388.9,363251.04,W,W1,RES3A,RES3,3,2,POINT Z (-122.08639084156574 37.66495254318109 0),Moderate-Code,,2,0.23901999999999998
14049,37.66492665265713,-122.08620509467592,1312.0,1.0,1971,396775.14,264516.76,W,W1,RES1,RES1,2,1,POINT Z (-122.08620509467592 37.66492665265713 0),Moderate-Code,,2,0.23606000000000002
14050,37.664895064500065,-122.08698411099996,3050.0,2.0,1971,1408935.2,1043655.7,W,W1,RES3B,RES3,7,4,POINT Z (-122.08698411099995 37.664895064500065 0),Moderate-Code,,2,0.25035999999999997
14051,37.66505430306346,-122.08622811413784,1731.0,1.0,1971,490388.9,363251.04,W,W1,RES3A,RES3,2,1,POINT Z (-122.08622811413785 37.66505430306346 0),Moderate-Code,,2,0.21474000000000001
14052,37.665064357214575,-122.08687796132286,1269.0,1.0,1971,529774.39,353182.93,W,W1,RES1,RES1,2,1,POINT Z (-122.08687796132286 37.665064357214575 0),Moderate-Code,,2,0.18282
14053,37.66512610900003,-122.08673650149996,890.0,1.0,1971,275802.53,183868.35,W,W1,RES1,RES1,2,0,POINT Z (-122.08673650149997 37.66512610900003 0),Moderate-Code,,2,0.20778000000000002
14054,37.66519897033946,-122.0863461432251,480.0,1.0,1971,148780.6,99187.07,W,W1,RES1,RES1,1,1,POINT Z (-122.0863461432251 37.66519897033946 0),Moderate-Code,,2,0.21924000000000002
14055,37.66521390150005,-122.08660604149998,1181.0,1.0,1971,369499.31,273703.19,W,W1,RES3A,RES3,2,0,POINT Z (-122.08660604149998 37.66521390150005 0),Moderate-Code,,2,0.19596
14056,37.66529133100725,-122.086403308159,1181.0,1.0,1971,369499.31,273703.19,W,W1,RES3A,RES3,2,0,POINT Z (-122.08640330815899 37.66529133100725 0),Moderate-Code,,2,0.17955999999999997
14057,37.66526898432307,-122.08739952397345,1822.0,1.0,1971,491005.08,327336.72,W,W1,RES1,RES1,4,2,POINT Z (-122.08739952397345 37.66526898432307 0),Moderate-Code,,2,0.2315
14058,37.66535959851245,-122.08723718974686,3880.0,1.0,1971,2279863.68,1169160.86,W,W1,RES6,RES6,15,17,POINT Z (-122.08723718974686 37.66535959851245 0),Moderate-Code,,2,0.20176000000000002
14059,37.66549087832826,-122.0865965060229,783.0,1.0,1971,242698.35,161798.9,W,W1,RES1,RES1,2,0,POINT Z (-122.0865965060229 37.66549087832826 0),Moderate-Code,,2,0.23924
14060,37.66556220750005,-122.08743107049996,1249.0,2.0,1971,685628.94,507873.29,W,W1,RES3A,RES3,4,2,POINT Z (-122.08743107049996 37.66556220750005 0),Moderate-Code,,2,0.19676000000000002
14061,37.66547737944715,-122.0869681072099,4162.0,2.0,1971,1922619.12,1424162.31,W,W1,RES3B,RES3,10,4,POINT Z (-122.0869681072099 37.66547737944715 0),Moderate-Code,,2,0.22770000000000004
14062,37.66561300050005,-122.08663203049994,807.0,1.0,1971,250133.05,166755.37,W,W1,RES1,RES1,2,1,POINT Z (-122.08663203049994 37.66561300050005 0),Moderate-Code,,2,0.21187999999999999
14063,37.665641124316,-122.0872261780336,1382.0,2.0,1971,753529.73,558170.17,W,W1,RES3A,RES3,4,1,POINT Z (-122.08722617803359 37.665641124316 0),Moderate-Code,,2,0.18464
14064,37.66572443215464,-122.0866895799596,822.0,1.0,1971,254772.9,169848.6,W,W1,RES1,RES1,2,1,POINT Z (-122.0866895799596 37.66572443215464 0),Moderate-Code,,2,0.20204000000000005
14065,37.665769097791575,-122.08740122113096,1121.0,2.0,1971,619352.31,458779.49,W,W1,RES3A,RES3,3,2,POINT Z (-122.08740122113097 37.665769097791575 0),Moderate-Code,,2,0.21008
14066,37.66583831367061,-122.08677224562544,972.0,1.0,1971,301152.36,200768.24,W,W1,RES1,RES1,2,0,POINT Z (-122.08677224562543 37.66583831367061 0),Moderate-Code,,2,0.20192
14067,37.665852347622035,-122.08719725857271,1221.0,2.0,1971,671208.75,497191.67,W,W1,RES3A,RES3,3,1,POINT Z (-122.08719725857271 37.665852347622035 0),Moderate-Code,,2,0.2077
14068,37.66597717651854,-122.08687812164612,1241.0,2.0,1971,681513.3400000001,504824.7,W,W1,RES3A,RES3,4,2,POINT Z (-122.08687812164612 37.66597717651854 0),Moderate-Code,,2,0.19982
14069,37.66607364518094,-122.086941965448,2744.0,1.0,1971,723961.61,536267.86,W,W1,RES3A,RES3,2,1,POINT Z (-122.08694196544799 37.66607364518094 0),Moderate-Code,,2,0.19848000000000002
14070,37.66612604241349,-122.08734616679924,2744.0,1.0,1971,723961.61,536267.86,W,W1,RES3A,RES3,3,1,POINT Z (-122.08734616679925 37.66612604241349 0),Moderate-Code,,2,0.14556
14071,37.666231810693475,-122.08704904242492,2744.0,1.0,1971,723961.61,536267.86,W,W1,RES3A,RES3,1,0,POINT Z (-122.08704904242491 37.666231810693475 0),Moderate-Code,,2,0.18779999999999997
14072,37.664444548768714,-122.08616235632051,699.0,2.0,1971,415019.5500000001,276679.7,W,W1,RES1,RES1,2,0,POINT Z (-122.08616235632051 37.664444548768714 0),Moderate-Code,,2,0.22246000000000002
14073,37.643669853713334,-122.08755284312072,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,4,1,POINT Z (-122.08755284312072 37.643669853713334 0),High-Code,,1,0.13164
14074,37.64242366918011,-122.08802849146262,1441.0,1.0,1978,438843.04,292562.03,W,W1,RES1,RES1,2,0,POINT Z (-122.08802849146262 37.64242366918011 0),High-Code,,1,0.11375999999999997
14075,37.64251790606755,-122.08819967867656,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,4,2,POINT Z (-122.08819967867657 37.64251790606755 0),High-Code,,1,0.11456
14076,37.64256918429467,-122.08839408240236,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,1,POINT Z (-122.08839408240235 37.64256918429467 0),High-Code,,1,0.09294000000000001
14077,37.6426185998631,-122.08788890310908,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08788890310909 37.6426185998631 0),High-Code,,1,0.09496
14078,37.64275316117651,-122.08781268384304,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,2,POINT Z (-122.08781268384304 37.64275316117651 0),High-Code,,1,0.08055999999999999
14079,37.64276516100004,-122.08823625099994,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,4,2,POINT Z (-122.08823625099994 37.64276516100004 0),High-Code,,1,0.09815999999999998
14080,37.64286482862163,-122.0876978436602,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08769784366021 37.64286482862163 0),High-Code,,1,0.1015
14081,37.642913577051075,-122.0881496856804,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08814968568039 37.642913577051075 0),High-Code,,1,0.13055999999999998
14082,37.642995495942,-122.08760365532032,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08760365532032 37.642995495942 0),High-Code,,1,0.07082000000000001
14083,37.64304530467711,-122.08805739997474,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08805739997474 37.64304530467711 0),High-Code,,1,0.08148
14084,37.643150365977135,-122.08752768882007,1458.0,1.0,1978,442393.13,294928.75,W,W1,RES1,RES1,3,1,POINT Z (-122.08752768882009 37.643150365977135 0),High-Code,,1,0.10564
14085,37.643162964681515,-122.08794124094192,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,0,POINT Z (-122.08794124094192 37.643162964681515 0),High-Code,,1,0.10522000000000001
14086,37.64326722415753,-122.0874342525019,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,0,POINT Z (-122.0874342525019 37.64326722415753 0),High-Code,,1,0.09324000000000002
14087,37.64329532693854,-122.0878645521253,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,3,1,POINT Z (-122.0878645521253 37.64329532693854 0),High-Code,,1,0.11696000000000001
14088,37.64339878765612,-122.08734292223336,1663.0,1.0,1978,482215.5,321477.0,W,W1,RES1,RES1,3,0,POINT Z (-122.08734292223335 37.64339878765612 0),High-Code,,1,0.09697999999999998
14089,37.6434160753674,-122.08775803699363,1401.0,1.0,1978,430340.21,286893.47,W,W1,RES1,RES1,3,0,POINT Z (-122.08775803699365 37.6434160753674 0),High-Code,,1,0.12841999999999998
14090,37.64353385766154,-122.08764875271864,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,4,2,POINT Z (-122.08764875271865 37.64353385766154 0),High-Code,,1,0.09787999999999998
14091,37.64352510751843,-122.08725240267832,1767.0,1.0,1978,500308.47,333538.98,W,W1,RES1,RES1,4,2,POINT Z (-122.08725240267832 37.64352510751843 0),High-Code,,1,0.09576000000000001
14092,37.643644932637415,-122.08715376626684,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,4,2,POINT Z (-122.08715376626685 37.643644932637415 0),High-Code,,1,0.09096
14093,37.64378326300023,-122.08707312950098,1744.0,1.0,1978,496429.44000000006,330952.96,W,W1,RES1,RES1,4,1,POINT Z (-122.08707312950098 37.64378326300023 0),High-Code,,1,0.08922
14094,37.64380096542732,-122.08748657184964,1059.0,1.0,1978,462983.30999999994,308655.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08748657184965 37.64380096542732 0),High-Code,,1,0.08227999999999999
14095,37.64388363826378,-122.08693782585463,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08693782585465 37.64388363826378 0),High-Code,,1,0.12775999999999998
14096,37.643943061821645,-122.08739800653012,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,3,0,POINT Z (-122.08739800653012 37.643943061821645 0),High-Code,,1,0.09896
14097,37.644041986122744,-122.0868747020084,1363.0,1.0,1978,421878.4499999999,281252.3,W,W1,RES1,RES1,4,2,POINT Z (-122.08687470200839 37.644041986122744 0),High-Code,,1,0.10161999999999999
14098,37.6440653183468,-122.0872901407234,1179.0,1.0,1978,376819.89,251213.26,W,W1,RES1,RES1,3,1,POINT Z (-122.0872901407234 37.644065318346804 0),High-Code,,1,0.09536
14099,37.64416377982778,-122.0867801871134,1591.0,1.0,1978,468857.73,312571.82,W,W1,RES1,RES1,4,2,POINT Z (-122.08678018711339 37.64416377982778 0),High-Code,,1,0.07694
14100,37.64419301900005,-122.08719148599997,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08719148599995 37.64419301900005 0),High-Code,,1,0.09698000000000001
14101,37.6443037483405,-122.08708689127496,1458.0,1.0,1978,442393.13,294928.75,W,W1,RES1,RES1,3,0,POINT Z (-122.08708689127495 37.6443037483405 0),High-Code,,1,0.10764
14102,37.64429325965265,-122.08667540674358,1731.0,1.0,1978,676016.9400000001,450677.96,W,W1,RES1,RES1,3,0,POINT Z (-122.08667540674358 37.64429325965265 0),High-Code,,1,0.10766000000000002
14103,37.6444210155476,-122.08699102173335,1511.0,1.0,1978,453217.51,302145.01,W,W1,RES1,RES1,3,0,POINT Z (-122.08699102173337 37.6444210155476 0),High-Code,,1,0.08227999999999999
14104,37.644498572153786,-122.0865104475376,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.0865104475376 37.644498572153786 0),High-Code,,1,0.0827
14105,37.644558292180626,-122.08670924995543,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,4,2,POINT Z (-122.08670924995545 37.644558292180626 0),High-Code,,1,0.08227999999999999
14106,37.64464966081913,-122.08686211604682,1223.0,1.0,1978,389141.86,259427.91,W,W1,RES1,RES1,3,0,POINT Z (-122.08686211604682 37.64464966081913 0),High-Code,,1,0.10601999999999999
14107,37.629377078537075,-122.08832974924437,2133.0,1.0,1956,768380.3999999999,512253.6,W,W1,RES1,RES1,5,2,POINT Z (-122.08832974924435 37.629377078537075 0),Moderate-Code,,2,0.17736000000000002
14108,37.62668643130786,-122.08820895251196,1497.0,1.0,1956,603558.63,402372.42,W,W1,RES1,RES1,3,0,POINT Z (-122.08820895251196 37.62668643130786 0),Moderate-Code,,1,0.14722000000000002
14109,37.62680953856482,-122.08793379094983,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08793379094983 37.62680953856482 0),Moderate-Code,,2,0.13484
14110,37.62683469198051,-122.08829513360617,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08829513360617 37.62683469198051 0),Moderate-Code,,1,0.13122
14111,37.626918271982184,-122.08800224101896,1455.0,1.0,1956,590700.84,393800.56,W,W1,RES1,RES1,3,0,POINT Z (-122.08800224101896 37.626918271982184 0),Moderate-Code,,1,0.13614
14112,37.62693104201139,-122.08837352556168,1413.0,1.0,1956,577607.76,385071.84,W,W1,RES1,RES1,3,0,POINT Z (-122.08837352556169 37.62693104201139 0),Moderate-Code,,1,0.15096
14113,37.62706041194554,-122.08810193280291,1413.0,1.0,1956,577607.76,385071.84,W,W1,RES1,RES1,3,0,POINT Z (-122.08810193280293 37.62706041194554 0),Moderate-Code,,2,0.1279
14114,37.6270917953833,-122.08844063094293,1731.0,1.0,1956,670663.57,447109.05,W,W1,RES1,RES1,5,2,POINT Z (-122.08844063094293 37.6270917953833 0),Moderate-Code,,1,0.13870000000000002
14115,37.62718948539027,-122.0881408298288,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08814082982879 37.62718948539027 0),Moderate-Code,,1,0.12749999999999997
14116,37.627207357764625,-122.08854372734062,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08854372734062 37.627207357764625 0),Moderate-Code,,1,0.12418
14117,37.627318711613306,-122.0882353919864,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,4,1,POINT Z (-122.0882353919864 37.627318711613306 0),Moderate-Code,,1,0.12095999999999998
14118,37.62736350248563,-122.0886199610186,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.0886199610186 37.62736350248563 0),Moderate-Code,,1,0.14512
14119,37.62748622666149,-122.08832984920544,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08832984920545 37.62748622666149 0),Moderate-Code,,1,0.16027999999999998
14120,37.627495455574454,-122.08866988586504,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08866988586503 37.627495455574454 0),Moderate-Code,,2,0.1479
14121,37.62760845458704,-122.08837382706426,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08837382706426 37.62760845458704 0),Moderate-Code,,1,0.1439
14122,37.6276497249832,-122.08874670543112,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08874670543112 37.6276497249832 0),Moderate-Code,,2,0.14990000000000003
14123,37.62777571524431,-122.08869859319664,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08869859319665 37.62777571524431 0),Moderate-Code,,2,0.13896
14124,37.62778240844592,-122.08842514101778,1875.0,1.0,1956,708181.14,472120.76,W,W1,RES1,RES1,3,0,POINT Z (-122.08842514101778 37.62778240844592 0),Moderate-Code,,2,0.12788
14125,37.62791779114342,-122.08871343679296,1479.0,1.0,1956,598076.97,398717.98,W,W1,RES1,RES1,5,2,POINT Z (-122.08871343679297 37.62791779114342 0),Moderate-Code,,2,0.10535999999999998
14126,37.62794017404379,-122.0884267427482,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08842674274821 37.62794017404379 0),Moderate-Code,,1,0.15002
14127,37.62805257111187,-122.0886751687364,1119.0,1.0,1956,627033.12,418022.08,W,W1,RES1,RES1,5,2,POINT Z (-122.0886751687364 37.62805257111187 0),Moderate-Code,,2,0.15604
14128,37.62808067171748,-122.08837446109172,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08837446109173 37.62808067171748 0),Moderate-Code,,2,0.16188000000000002
14129,37.62822529200826,-122.0883827870607,1593.0,1.0,1956,632064.3,421376.2,W,W1,RES1,RES1,3,0,POINT Z (-122.0883827870607 37.62822529200826 0),Moderate-Code,,2,0.12908
14130,37.62821789963041,-122.08873491812544,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08873491812545 37.62821789963041 0),Moderate-Code,,1,0.14228
14131,37.62837652928612,-122.08841670617235,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08841670617235 37.62837652928612 0),Moderate-Code,,1,0.1271
14132,37.62838384022931,-122.08869876876112,1119.0,1.0,1956,627033.12,418022.08,W,W1,RES1,RES1,5,2,POINT Z (-122.08869876876112 37.62838384022931 0),Moderate-Code,,1,0.1271
14133,37.62850190812403,-122.08835986760552,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,4,2,POINT Z (-122.08835986760553 37.628501908124036 0),Moderate-Code,,1,0.16552
14134,37.62851720456308,-122.08873759916102,1317.5,2.0,1956,875177.3,583451.53,W,W1,RES1,RES1,4,1,POINT Z (-122.08873759916102 37.62851720456308 0),Moderate-Code,,2,0.13724
14135,37.62864319443779,-122.08838046556652,1379.0,1.0,1956,564904.83,376603.22,W,W1,RES1,RES1,3,0,POINT Z (-122.08838046556653 37.62864319443779 0),Moderate-Code,,2,0.1483
14136,37.62867481368129,-122.08867213180922,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08867213180922 37.62867481368129 0),Moderate-Code,,2,0.15112
14137,37.62880828620263,-122.08868347456978,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08868347456978 37.62880828620263 0),Moderate-Code,,1,0.17298000000000002
14138,37.628789763362015,-122.08833949338832,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08833949338832 37.628789763362015 0),Moderate-Code,,1,0.17457999999999999
14139,37.62892098071991,-122.08838888696164,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08838888696164 37.62892098071991 0),Moderate-Code,,1,0.13162
14140,37.62896209034693,-122.08870549913286,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08870549913286 37.628962090346924 0),Moderate-Code,,2,0.15242
14141,37.62907343667794,-122.08835342087376,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,4,2,POINT Z (-122.08835342087376 37.62907343667794 0),Moderate-Code,,2,0.14135999999999999
14142,37.62910250279195,-122.08866809467035,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,3,0,POINT Z (-122.08866809467037 37.62910250279195 0),Moderate-Code,,1,0.12802
14143,37.629244656700536,-122.0883229966338,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.0883229966338 37.629244656700536 0),Moderate-Code,,2,0.1503
14144,37.62924755175174,-122.08867030557852,1119.0,1.0,1956,627033.12,418022.08,W,W1,RES1,RES1,3,0,POINT Z (-122.08867030557853 37.62924755175174 0),Moderate-Code,,2,0.13482
14145,37.629382643681375,-122.08866433169835,1152.5,2.0,1956,803507.45,535671.63,W,W1,RES1,RES1,4,1,POINT Z (-122.08866433169837 37.629382643681375 0),Moderate-Code,,2,0.12162
14146,37.6295251217475,-122.0883217807294,1497.0,1.0,1956,603558.63,402372.42,W,W1,RES1,RES1,3,0,POINT Z (-122.0883217807294 37.6295251217475 0),Moderate-Code,,2,0.13924
14147,37.62955794150005,-122.08861996749998,1119.0,1.0,1956,458396.30999999994,305597.54,W,W1,RES1,RES1,5,2,POINT Z (-122.08861996749998 37.62955794150005 0),Moderate-Code,,2,0.13058
14148,37.64217821416285,-122.08842902188005,1599.0,1.0,1978,470375.54,313583.69,W,W1,RES1,RES1,2,0,POINT Z (-122.08842902188003 37.64217821416285 0),High-Code,,1,0.10430000000000002
14149,37.640306329804005,-122.08949043810938,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,0,POINT Z (-122.08949043810938 37.640306329804005 0),High-Code,,1,0.11188000000000001
14150,37.64042720980984,-122.08922579234282,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,4,2,POINT Z (-122.08922579234282 37.640427209809836 0),High-Code,,1,0.10201999999999999
14151,37.64045109074095,-122.08961601572832,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,1,POINT Z (-122.08961601572832 37.64045109074095 0),High-Code,,1,0.11907999999999999
14152,37.640602198847866,-122.08925773018676,1059.0,1.0,1978,462983.30999999994,308655.54,W,W1,RES1,RES1,4,2,POINT Z (-122.08925773018676 37.640602198847866 0),High-Code,,1,0.10189999999999998
14153,37.64059994717639,-122.08971700754032,1548.0,1.0,1978,460555.55999999994,307037.04,W,W1,RES1,RES1,3,0,POINT Z (-122.08971700754032 37.64059994717639 0),High-Code,,1,0.10801999999999999
14154,37.64075907214836,-122.08928013395835,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,0,POINT Z (-122.08928013395837 37.64075907214836 0),High-Code,,1,0.12084
14155,37.640782981332414,-122.0896812580784,1324.0,1.0,1978,413002.74,275335.16,W,W1,RES1,RES1,4,2,POINT Z (-122.0896812580784 37.640782981332414 0),High-Code,,1,0.11376000000000001
14156,37.640918389445986,-122.08961345032198,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,1,POINT Z (-122.08961345032198 37.640918389445986 0),High-Code,,1,0.11669999999999998
14157,37.640908218329315,-122.08916468268627,1808.0,1.0,1978,507051.01,338034.01,W,W1,RES1,RES1,4,2,POINT Z (-122.08916468268629 37.640908218329315 0),High-Code,,1,0.09001999999999999
14158,37.641032533693554,-122.089067967623,1459.0,1.0,1978,442600.77,295067.18,W,W1,RES1,RES1,4,2,POINT Z (-122.089067967623 37.641032533693554 0),High-Code,,1,0.11337999999999998
14159,37.641035329838424,-122.08948542277577,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,4,2,POINT Z (-122.08948542277575 37.641035329838424 0),High-Code,,2,0.10990000000000003
14160,37.64115005111015,-122.08898938042056,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,3,0,POINT Z (-122.08898938042056 37.64115005111015 0),High-Code,,1,0.10521999999999998
14161,37.64115992930619,-122.08940572170496,1659.0,1.0,1978,481491.26,320994.17,W,W1,RES1,RES1,4,2,POINT Z (-122.08940572170496 37.64115992930619 0),High-Code,,1,0.08016
14162,37.64129022302959,-122.08888420573231,1535.0,1.0,1978,457997.81,305331.87,W,W1,RES1,RES1,3,0,POINT Z (-122.08888420573233 37.64129022302959 0),High-Code,,1,0.1075
14163,37.641288718796325,-122.08932262224955,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08932262224957 37.641288718796325 0),High-Code,,1,0.1207
14164,37.641415271752386,-122.08921638553322,1294.0,1.0,1978,406047.18,270698.12,W,W1,RES1,RES1,4,2,POINT Z (-122.08921638553322 37.641415271752386 0),High-Code,,1,0.11416
14165,37.64141449711765,-122.08879642748806,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08879642748806 37.641414497117644 0),High-Code,,1,0.11376
14166,37.641545281793235,-122.0886927683974,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,2,0,POINT Z (-122.08869276839741 37.641545281793235 0),High-Code,,1,0.10015999999999999
14167,37.64155102370477,-122.08913775635448,1304.0,1.0,1978,408378.08,272252.05,W,W1,RES1,RES1,4,1,POINT Z (-122.08913775635449 37.64155102370477 0),High-Code,,1,0.08107999999999999
14168,37.64165686124363,-122.0886188066614,1674.0,1.0,1978,484196.34,322797.56,W,W1,RES1,RES1,4,2,POINT Z (-122.0886188066614 37.64165686124363 0),High-Code,,1,0.10350000000000001
14169,37.64168519847803,-122.089012726321,1042.0,1.0,1978,333033.35,222022.23,W,W1,RES1,RES1,2,0,POINT Z (-122.089012726321 37.64168519847803 0),High-Code,,1,0.09949999999999998
14170,37.64177974946099,-122.08851118521898,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08851118521898 37.64177974946099 0),High-Code,,1,0.09948
14171,37.6418090544698,-122.0889351133191,1815.0,1.0,1978,508180.12,338786.75,W,W1,RES1,RES1,4,2,POINT Z (-122.0889351133191 37.6418090544698 0),High-Code,,1,0.10601999999999999
14172,37.641927384819915,-122.08884964708338,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,3,0,POINT Z (-122.08884964708338 37.641927384819915 0),High-Code,,1,0.10549999999999998
14173,37.64192200650005,-122.0884288575,1041.0,1.0,1978,332713.74,221809.16,W,W1,RES1,RES1,4,2,POINT Z (-122.08842885749999 37.64192200650005 0),High-Code,,1,0.08629999999999999
14174,37.6420669287339,-122.08875977304363,1059.0,1.0,1978,338466.72000000003,225644.48,W,W1,RES1,RES1,4,2,POINT Z (-122.08875977304363 37.6420669287339 0),High-Code,,1,0.09387999999999998
