loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
100,0,1,0,2,0,2,1,2,2,2,2,1,1,0,1,1,1,0,0,2,0,1,1,1,0,2,0,1,0,0,2,1,0,0,1,1,0,1,2,3,1,2,1,1,1,1,0,1,0,1
101,0,3,1,1,0,3,2,2,3,0,3,2,0,0,3,4,2,0,1,3,1,3,1,2,2,2,0,4,2,0,3,2,0,0,4,2,1,2,1,4,2,2,1,1,2,1,1,2,2,2
102,1,0,0,2,0,2,0,2,2,0,1,1,0,0,0,2,1,1,0,2,2,2,0,1,1,1,0,3,0,1,1,2,1,0,0,1,0,1,1,2,1,2,0,2,1,1,0,2,0,1
103,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,2,2,1,0,2,0,0,1,1,1,0,1,2,0,1,1,4,2,2,1,0,0,1,0,2,0,0
104,1,1,0,1,1,3,1,2,3,1,1,1,0,0,0,1,1,0,1,2,0,2,2,1,1,1,0,2,0,1,1,1,1,0,1,1,0,0,1,4,1,2,1,1,1,1,0,2,1,1
105,2,1,0,1,1,2,1,3,2,1,1,0,0,0,1,2,0,1,0,2,1,1,0,1,1,1,0,1,1,0,2,1,1,0,0,1,0,1,2,4,1,2,1,0,2,1,1,1,1,1
106,0,1,0,1,1,3,1,1,2,0,1,0,0,0,0,2,0,1,1,2,0,1,1,2,1,2,0,3,0,0,2,2,1,0,1,1,0,1,1,4,1,2,1,1,1,2,0,2,0,1
107,0,0,0,1,1,2,1,1,2,2,1,1,0,0,0,2,2,0,0,2,1,1,1,2,1,1,0,2,0,0,1,2,0,0,1,2,0,2,1,2,1,2,1,1,1,1,0,1,1,1
108,1,0,0,1,1,2,2,2,2,1,1,0,1,0,0,2,1,1,0,2,2,1,0,1,0,2,0,1,0,1,2,2,0,0,1,2,1,0,2,3,1,2,1,1,2,1,0,2,0,0
109,1,1,0,2,1,3,2,2,2,0,1,0,0,1,1,2,2,0,1,1,1,1,0,1,1,1,0,2,1,0,4,2,0,0,1,1,0,2,0,4,1,2,1,1,1,0,0,2,1,0
110,1,1,1,2,1,3,2,2,2,1,1,0,1,0,1,3,1,0,0,2,1,2,0,2,0,2,0,2,1,0,1,2,0,0,2,2,0,1,1,2,0,0,1,1,1,1,0,1,0,0
111,2,2,2,1,3,2,2,2,2,1,2,1,0,0,2,4,2,1,1,3,0,4,0,2,2,2,0,3,2,0,3,3,1,2,2,2,2,1,1,4,2,3,3,2,1,2,1,4,2,1
112,0,2,1,1,2,1,0,2,3,0,1,1,0,0,1,2,2,1,0,1,0,0,1,2,2,2,1,0,0,0,1,2,0,0,2,2,0,1,1,3,1,2,0,1,0,1,0,1,0,1
113,0,1,1,1,0,2,1,2,2,1,1,1,0,0,1,2,1,0,0,2,1,1,1,1,0,2,0,1,1,1,1,2,0,1,1,1,0,1,1,4,1,2,1,0,1,0,0,1,0,1
114,2,1,2,1,1,2,1,2,1,0,1,1,0,0,0,2,1,1,1,2,1,1,1,2,1,2,0,2,1,0,1,0,1,0,2,1,0,1,1,3,0,3,0,0,1,1,2,1,0,0
115,1,2,1,2,1,2,1,2,2,1,2,1,1,1,0,2,0,1,0,4,1,0,0,2,0,2,0,2,0,0,1,1,0,0,1,1,0,1,1,3,1,2,1,0,0,1,0,1,2,0
116,1,1,0,3,1,3,2,2,2,1,2,0,0,0,0,2,1,0,0,2,1,1,0,2,1,2,0,2,0,0,1,1,0,0,1,1,0,1,1,3,1,3,1,0,0,2,1,1,1,0
117,1,4,2,3,1,3,4,2,2,2,3,1,1,0,2,3,2,1,0,3,2,3,1,2,3,2,0,4,2,1,4,2,1,2,2,1,1,4,3,4,2,3,2,1,2,2,2,3,2,2
118,1,1,1,0,0,2,2,4,2,2,1,0,1,0,0,2,2,0,0,2,1,1,0,2,1,1,0,2,0,0,1,2,1,0,1,2,0,1,1,3,1,1,1,1,1,1,1,1,1,0
119,0,1,1,0,2,2,2,2,1,1,1,1,0,1,1,2,2,1,0,2,1,0,1,2,0,2,0,1,0,0,1,1,1,0,0,1,0,1,1,4,1,2,1,0,0,0,1,2,1,2
120,2,3,3,2,2,2,3,4,4,2,4,3,2,1,3,3,2,1,3,3,1,2,2,2,1,2,1,4,2,1,3,2,2,3,2,2,2,4,2,4,1,3,2,2,2,2,3,3,2,1
121,1,2,2,1,1,3,2,3,4,2,2,3,0,1,2,2,1,0,1,2,1,2,0,1,0,2,0,2,2,0,2,2,0,1,2,2,0,3,0,4,1,2,4,1,1,1,2,2,2,2
122,2,2,2,2,3,2,3,3,3,2,3,3,0,1,2,3,2,1,1,3,2,1,0,0,1,2,0,3,2,1,3,3,1,2,2,2,2,3,3,4,2,3,3,3,2,3,1,3,2,0
123,0,3,0,2,0,4,2,2,2,1,2,0,0,0,2,3,2,0,0,3,0,2,0,2,0,2,0,2,1,1,2,2,0,1,2,1,0,2,1,4,0,1,2,1,1,0,0,2,0,0
124,1,2,2,1,2,3,3,3,2,2,2,1,1,1,3,4,3,0,1,4,1,2,1,2,1,2,2,3,2,0,3,3,2,0,3,2,1,2,2,5,0,2,3,1,2,3,2,3,2,0
125,1,1,1,1,2,2,1,2,2,1,3,1,0,1,1,2,1,0,1,3,2,1,1,2,2,2,1,2,1,0,1,0,1,0,1,0,1,1,1,3,1,2,1,0,1,0,0,1,0,1
126,1,2,0,1,2,3,2,3,4,2,2,2,0,1,2,4,2,0,0,4,1,2,1,2,0,3,0,4,2,0,4,2,0,1,2,2,2,2,2,4,1,3,0,1,2,1,2,4,0,1
127,0,2,2,1,0,2,1,2,2,0,2,1,1,0,1,1,1,0,0,2,2,0,1,2,1,0,0,1,0,0,2,1,0,0,1,1,1,1,1,4,1,2,0,1,1,2,0,2,1,1
128,0,2,0,1,1,4,3,3,2,2,2,2,0,0,2,4,2,0,0,4,1,2,0,1,2,2,0,4,2,0,2,2,1,1,2,2,2,4,2,4,1,2,4,2,2,2,1,3,0,2
129,2,1,1,2,1,2,4,4,4,2,2,1,0,1,2,4,2,0,0,3,2,1,1,1,2,2,1,3,2,0,3,3,2,0,3,1,2,3,2,4,2,1,3,1,1,2,1,3,0,1
